,ratio,rndint,#trees,mape,r2
3241,0.55,725.0,100.0,0.01637749525005004,0.9915577196167789
3242,0.55,725.0,250.0,0.016161535941832277,0.991526738912023
3243,0.55,725.0,500.0,0.01614527580661862,0.9915022826167239
3244,0.55,725.0,750.0,0.016172492375361405,0.9915373300636626
3245,0.55,725.0,1000.0,0.01614175550451129,0.9915619627231514
3246,0.55,582.0,10.0,0.017953477386508827,0.9895280349225464
3247,0.55,582.0,100.0,0.016649493425475118,0.9911383709936097
3248,0.55,582.0,250.0,0.016752236545818297,0.9910321069958109
3249,0.55,582.0,500.0,0.016698474826992913,0.9912348088003146
3250,0.55,582.0,750.0,0.0166504135806509,0.9912544878441093
3251,0.55,582.0,1000.0,0.016600757630893317,0.9913654311061645
3252,0.55,731.0,10.0,0.018831984760257877,0.989563760161261
3253,0.55,731.0,100.0,0.017715312143511953,0.9907957047494136
3254,0.55,731.0,250.0,0.017575639159032742,0.9909848162243495
3255,0.55,731.0,500.0,0.017604894987009744,0.9909043394917681
3256,0.55,731.0,750.0,0.01759004502884064,0.9908929134350937
3257,0.55,731.0,1000.0,0.017578757527730096,0.9909466440811502
3258,0.55,249.0,10.0,0.019633083337726762,0.9884286364023204
3259,0.55,249.0,100.0,0.01846326518426696,0.9899488904736641
3260,0.55,249.0,250.0,0.01838337809092325,0.9900080456127242
3261,0.55,249.0,500.0,0.018298428845473707,0.9900980839380865
3262,0.55,249.0,750.0,0.018258036992239723,0.9901738176602944
3263,0.55,249.0,1000.0,0.018226032823963206,0.9901975936797416
3264,0.55,791.0,10.0,0.020105878320995696,0.9887579380458584
3265,0.55,791.0,100.0,0.01911483151422555,0.989866753812507
3266,0.55,791.0,250.0,0.019261541266215428,0.9896153586781222
3267,0.55,791.0,500.0,0.01913868221395757,0.9897899093198808
3268,0.55,791.0,750.0,0.019184013004225377,0.9897500711834499
3269,0.55,791.0,1000.0,0.01912062493723074,0.9897975181801602
3270,0.55,35.0,10.0,0.01957758234151117,0.9858695552804406
3271,0.55,35.0,100.0,0.01875661823142368,0.9869960109023677
3272,0.55,35.0,250.0,0.018637001890647233,0.9873314215661271
3273,0.55,35.0,500.0,0.018649647995252268,0.9874420412553795
3274,0.55,35.0,750.0,0.01867874077506135,0.9872951609352633
3275,0.55,35.0,1000.0,0.018662849964338066,0.9872891208775726
3276,0.55,180.0,10.0,0.017035466067208023,0.9916280055515476
3277,0.55,180.0,100.0,0.016690422269335523,0.9917738088345838
3278,0.55,180.0,250.0,0.016669556913507064,0.9917020109706657
3279,0.55,180.0,500.0,0.01662890018526661,0.9918447036278045
3280,0.55,180.0,750.0,0.016588044483473976,0.9918919039317742
3281,0.55,180.0,1000.0,0.016558942072338188,0.991936755900646
3282,0.55,510.0,10.0,0.019347155047843616,0.9884707227804717
3283,0.55,510.0,100.0,0.017975539061174765,0.9906304889576638
3284,0.55,510.0,250.0,0.017585758973735315,0.9911043101251799
3285,0.55,510.0,500.0,0.01752208258679781,0.9910887586477917
3286,0.55,510.0,750.0,0.017500921409016518,0.9911273251456625
3287,0.55,510.0,1000.0,0.017484016476262108,0.991156166110287
3288,0.55,593.0,10.0,0.01843410714160771,0.9900882468672517
3289,0.55,593.0,100.0,0.017159049241935266,0.9916434533551908
3290,0.55,593.0,250.0,0.01693137396968755,0.9918763643153923
3291,0.55,593.0,500.0,0.0168153275785224,0.9919454197612859
3292,0.55,593.0,750.0,0.016804929600946462,0.991902650747639
3293,0.55,593.0,1000.0,0.016796974036089138,0.9919385144018084
3294,0.55,634.0,10.0,0.018499562404860496,0.9878772279968296
3295,0.55,634.0,100.0,0.017324753894280946,0.988844546709413
3296,0.55,634.0,250.0,0.017329061649467785,0.9888006810565066
3297,0.55,634.0,500.0,0.017454966936649184,0.9887082088455206
3298,0.55,634.0,750.0,0.01745782838823487,0.9886860466216268
3299,0.55,634.0,1000.0,0.017458024151112035,0.9887378629438558
3300,0.6,678.0,10.0,0.019345813948424623,0.9901416434477412
3301,0.6,678.0,100.0,0.017986731732172447,0.9913605227066801
3302,0.6,678.0,250.0,0.017769793852001864,0.9916157046511469
3303,0.6,678.0,500.0,0.017759069748923415,0.9914923967852425
3304,0.6,678.0,750.0,0.01770058948664198,0.9916035695710224
3305,0.6,678.0,1000.0,0.01774251352154649,0.9915666206736491
3306,0.6,147.0,10.0,0.017892559881681938,0.990753014929565
3307,0.6,147.0,100.0,0.016807127603357577,0.9918877113138168
3308,0.6,147.0,250.0,0.01683220176417443,0.991809451471027
3309,0.6,147.0,500.0,0.01674607201577793,0.9918666003860663
3310,0.6,147.0,750.0,0.016710692330760536,0.991925614173071
3311,0.6,147.0,1000.0,0.016665030231859314,0.9919511565080031
3312,0.6,561.0,10.0,0.019174898325614226,0.9872207114095303
3313,0.6,561.0,100.0,0.01856857439156359,0.9878925037158879
3314,0.6,561.0,250.0,0.018389861880487253,0.9879042403501436
3315,0.6,561.0,500.0,0.018392088011306162,0.988000426477476
3316,0.6,561.0,750.0,0.018365943719401347,0.9880644174050645
3317,0.6,561.0,1000.0,0.018319933811624448,0.9880884968553281
3318,0.6,237.0,10.0,0.018168847743307886,0.9901986248933984
3319,0.6,237.0,100.0,0.017162994344882318,0.9912522835095839
3320,0.6,237.0,250.0,0.01701844180494561,0.9914257828604169
3321,0.6,237.0,500.0,0.016876708568701024,0.9915546016014813
3322,0.6,237.0,750.0,0.01686597957325924,0.9915758370866574
3323,0.6,237.0,1000.0,0.01684875752202593,0.9915760548585848
3324,0.6,588.0,10.0,0.01955889194048482,0.9875475577145585
3325,0.6,588.0,100.0,0.018432290895986345,0.9897857096960433
3326,0.6,588.0,250.0,0.01841556291040234,0.9898935695372371
3327,0.6,588.0,500.0,0.018486479555635447,0.9898180335443514
3328,0.6,588.0,750.0,0.018397040968561793,0.989886387290265
3329,0.6,588.0,1000.0,0.018404964617718712,0.9898945317406278
3330,0.6,951.0,10.0,0.018720657283546927,0.9886869558037579
3331,0.6,951.0,100.0,0.017762909353899712,0.988938072458983
3332,0.6,951.0,250.0,0.01771797468965234,0.9886994142018433
3333,0.6,951.0,500.0,0.017909353132334736,0.9882847869884888
3334,0.6,951.0,750.0,0.01787978850327031,0.988298698531471
3335,0.6,951.0,1000.0,0.017841028229869202,0.9883577296162869
3336,0.6,490.0,10.0,0.020937327804994223,0.9867252727176882
3337,0.6,490.0,100.0,0.019074509370729846,0.9889868518291346
3338,0.6,490.0,250.0,0.019104885189002004,0.9888992295150929
3339,0.6,490.0,500.0,0.019026766158339075,0.9888853319475188
3340,0.6,490.0,750.0,0.019032085900094156,0.9888809280415939
3341,0.6,490.0,1000.0,0.019018734587431956,0.9888626144824687
3342,0.6,395.0,10.0,0.020399503442437246,0.9876509987823436
3343,0.6,395.0,100.0,0.018569767335328242,0.9894525634825121
3344,0.6,395.0,250.0,0.01835192164249953,0.9897355719696399
3345,0.6,395.0,500.0,0.018266238221502196,0.989961021462311
3346,0.6,395.0,750.0,0.018299926818692032,0.98994425166821
3347,0.6,395.0,1000.0,0.018287139316413202,0.9899654513878134
3348,0.6,877.0,10.0,0.018252017758254982,0.9909305805730343
3349,0.6,877.0,100.0,0.017213116762106694,0.9918967295486448
3350,0.6,877.0,250.0,0.017081950235962897,0.992163789317336
3351,0.6,877.0,500.0,0.016963564218414422,0.9922907636865603
3352,0.6,877.0,750.0,0.016926689036442996,0.9922829879037051
3353,0.6,877.0,1000.0,0.016965087466717384,0.9922877693290486
3354,0.6,297.0,10.0,0.02218887597865743,0.9857241988974911
3355,0.6,297.0,100.0,0.021075633691375373,0.9869205946882038
3356,0.6,297.0,250.0,0.020893592082465898,0.9874254009601705
3357,0.6,297.0,500.0,0.020899001457389894,0.9875762087420947
3358,0.6,297.0,750.0,0.020890914160577912,0.987503318113662
3359,0.6,297.0,1000.0,0.020904463547104138,0.9874338497619654
3360,0.6,721.0,10.0,0.019029119346557672,0.9883781212011366
3361,0.6,721.0,100.0,0.018212391108082704,0.9893866023218605
3362,0.6,721.0,250.0,0.018002743479049337,0.9894743512798688
3363,0.6,721.0,500.0,0.0180123702028428,0.989416944609439
3364,0.6,721.0,750.0,0.018052630266873745,0.98938905400276
3365,0.6,721.0,1000.0,0.018025506154610238,0.9894569528529749
3366,0.6,711.0,10.0,0.019253465811832984,0.9889206608970231
3367,0.6,711.0,100.0,0.01801418642641065,0.9906201996634875
3368,0.6,711.0,250.0,0.018187647183220832,0.9903794901763242
3369,0.6,711.0,500.0,0.01816977835080937,0.9903429881570796
3370,0.6,711.0,750.0,0.01813309727510244,0.9903673057978762
3371,0.6,711.0,1000.0,0.018093214290358244,0.9904467505425437
3372,0.6,985.0,10.0,0.020435906454335552,0.9844670333846124
3373,0.6,985.0,100.0,0.01959006083243956,0.9847643533933164
3374,0.6,985.0,250.0,0.019541490375981917,0.9849120240141934
3375,0.6,985.0,500.0,0.01936109537013429,0.9852569191776867
3376,0.6,985.0,750.0,0.019292913027189502,0.985303267582478
3377,0.6,985.0,1000.0,0.019283757147522094,0.9853164953013005
3378,0.6,171.0,10.0,0.020719954092805668,0.9866334103602473
3379,0.6,171.0,100.0,0.019033494866384552,0.987711213791475
3380,0.6,171.0,250.0,0.01899120049527907,0.98770291112138
3381,0.6,171.0,500.0,0.018918146611521268,0.9878112707792099
3382,0.6,171.0,750.0,0.018913212245666944,0.9878699986924546
3383,0.6,171.0,1000.0,0.01890905543935147,0.9878852653029515
3384,0.6,75.0,10.0,0.018583746604666978,0.9866161481859574
3385,0.6,75.0,100.0,0.01746820742317462,0.9890767422187949
3386,0.6,75.0,250.0,0.017287128862858245,0.989325214176592
3387,0.6,75.0,500.0,0.017273575060127284,0.9893755148215084
3388,0.6,75.0,750.0,0.017287353079497345,0.9893736147260712
3389,0.6,75.0,1000.0,0.01729547354912955,0.9893650028668346
3390,0.6,16.0,10.0,0.019397821209913846,0.9894821660442855
3391,0.6,16.0,100.0,0.0181069016234492,0.9911578777305549
3392,0.6,16.0,250.0,0.017781671802795846,0.9914946100454093
3393,0.6,16.0,500.0,0.017943175871959087,0.9913007523276779
3394,0.6,16.0,750.0,0.017835128260047253,0.99139940906941
3395,0.6,16.0,1000.0,0.017818687178235502,0.9914140512179006
3396,0.6,669.0,10.0,0.0175184809643614,0.9908072903976846
3397,0.6,669.0,100.0,0.01705566310790349,0.9912224485712177
3398,0.6,669.0,250.0,0.01702728767007142,0.991281097173635
3399,0.6,669.0,500.0,0.016927423481972136,0.9913493415245064
3400,0.6,669.0,750.0,0.016891390258761605,0.9913918452511177
3401,0.6,669.0,1000.0,0.01690865325411999,0.9914296880758535
3402,0.6,530.0,10.0,0.01947188925718776,0.987389705533033
3403,0.6,530.0,100.0,0.01764875534083783,0.9901448636620958
3404,0.6,530.0,250.0,0.017899123509883895,0.9899549517314091
3405,0.6,530.0,500.0,0.017848813092560104,0.9900022460913404
3406,0.6,530.0,750.0,0.017818728891639258,0.9900507063441547
3407,0.6,530.0,1000.0,0.017817804553351326,0.990095488075456
3408,0.6,999.0,10.0,0.02051955263820079,0.9848152918200231
3409,0.6,999.0,100.0,0.018566239058518567,0.9875852924356446
3410,0.6,999.0,250.0,0.018519479511767575,0.9874920375329438
3411,0.6,999.0,500.0,0.018590860405012313,0.9874031497009085
3412,0.6,999.0,750.0,0.018683118760299617,0.9872620500917941
3413,0.6,999.0,1000.0,0.018714171551781233,0.9872347770340169
3414,0.6,794.0,10.0,0.01862045588468462,0.988511854254908
3415,0.6,794.0,100.0,0.017117894931340135,0.9904225235885288
3416,0.6,794.0,250.0,0.017389717274126127,0.9903255677849829
3417,0.6,794.0,500.0,0.017376962989601372,0.9902698037915353
3418,0.6,794.0,750.0,0.017390746847902927,0.9903057858770744
3419,0.6,794.0,1000.0,0.017373056461538736,0.9903967324910208
3420,0.6,936.0,10.0,0.02182497835980461,0.9803968236115809
3421,0.6,936.0,100.0,0.019736492916390916,0.9836901856599723
3422,0.6,936.0,250.0,0.01977348031277895,0.9833850743387861
3423,0.6,936.0,500.0,0.019746187685968912,0.9834736696729731
3424,0.6,936.0,750.0,0.01971545654483725,0.9835151948105647
3425,0.6,936.0,1000.0,0.0197377898368106,0.9834554377334375
3426,0.6,111.0,10.0,0.019509837958431017,0.9887859715053979
3427,0.6,111.0,100.0,0.018733687964023922,0.9885194445096076
3428,0.6,111.0,250.0,0.01834728578916597,0.9888743538864161
3429,0.6,111.0,500.0,0.01843157221652236,0.9887795170757965
3430,0.6,111.0,750.0,0.018370948821438682,0.9888440958181833
3431,0.6,111.0,1000.0,0.01831511670068085,0.9889709432131862
3432,0.6,816.0,10.0,0.018003992522947307,0.9904669545561842
3433,0.6,816.0,100.0,0.017304610299462647,0.9917914199847183
3434,0.6,816.0,250.0,0.017180723754786794,0.9918891016638902
3435,0.6,816.0,500.0,0.0172042169887932,0.99184214546267
3436,0.6,816.0,750.0,0.017220308517323295,0.9918210128649819
3437,0.6,816.0,1000.0,0.017183909866623773,0.9918604536477525
3438,0.6,968.0,10.0,0.020387746561385003,0.9885480143436775
3439,0.6,968.0,100.0,0.019388049266867442,0.9896792418798838
3440,0.6,968.0,250.0,0.019095425597660098,0.9901171186539691
3441,0.6,968.0,500.0,0.0189831317696065,0.990303524352755
3442,0.6,968.0,750.0,0.018928389431853144,0.9903306587919922
3443,0.6,968.0,1000.0,0.018912456068094226,0.9903336150624886
3444,0.6,48.0,10.0,0.01908641061676245,0.988629167376224
3445,0.6,48.0,100.0,0.017821623406012815,0.9900811184477385
3446,0.6,48.0,250.0,0.01766921772245653,0.9903662238970126
3447,0.6,48.0,500.0,0.017697310404292402,0.9904111320069104
3448,0.6,48.0,750.0,0.017709366300586157,0.9903872771189938
3449,0.6,48.0,1000.0,0.01772462073655803,0.9904122717499397
3450,0.6,986.0,10.0,0.01936264165083659,0.9882371093783249
3451,0.6,986.0,100.0,0.01771380769998642,0.9902449225357217
3452,0.6,986.0,250.0,0.01756631135080486,0.9903720419299782
3453,0.6,986.0,500.0,0.01763483620168792,0.9902509267438077
3454,0.6,986.0,750.0,0.01759804486141758,0.9903123301940392
3455,0.6,986.0,1000.0,0.017564828721985514,0.9903987933569546
3456,0.6,829.0,10.0,0.018869603163426972,0.9898700274723239
3457,0.6,829.0,100.0,0.017785818557799694,0.9911358145113326
3458,0.6,829.0,250.0,0.017668135627237198,0.9913045424913135
3459,0.6,829.0,500.0,0.017630025092600674,0.9913343035422191
3460,0.6,829.0,750.0,0.017616514351254966,0.9913689950176039
3461,0.6,829.0,1000.0,0.017562801401644224,0.9913585451051783
3462,0.6,996.0,10.0,0.01769033751315986,0.9908201751962961
3463,0.6,996.0,100.0,0.01638465878313393,0.9918564317015334
3464,0.6,996.0,250.0,0.016246382414864383,0.992106930738793
3465,0.6,996.0,500.0,0.016204040431483952,0.99217327854007
3466,0.6,996.0,750.0,0.016208044372816595,0.9922035831095269
3467,0.6,996.0,1000.0,0.016192879978319846,0.9922411330627086
3468,0.6,272.0,10.0,0.018891297463028364,0.9881278002602248
3469,0.6,272.0,100.0,0.01769483233357217,0.9898507005901279
3470,0.6,272.0,250.0,0.01746697878563323,0.990015748580256
3471,0.6,272.0,500.0,0.01744239536165805,0.990090816958762
3472,0.6,272.0,750.0,0.01748470822581559,0.9900101158587166
3473,0.6,272.0,1000.0,0.017539381588000617,0.9899991500249908
3474,0.6,759.0,10.0,0.018063534270965693,0.9905786995688749
3475,0.6,759.0,100.0,0.016466996659770885,0.9917907152291106
3476,0.6,759.0,250.0,0.016270272437271614,0.9920449417207289
3477,0.6,759.0,500.0,0.016346733001884765,0.9920350918164779
3478,0.6,759.0,750.0,0.01638833442016849,0.9920241361649581
3479,0.6,759.0,1000.0,0.016377675631336203,0.9920573806563869
3480,0.6,390.0,10.0,0.01889501189655523,0.9871717417359098
3481,0.6,390.0,100.0,0.017747802406349687,0.9892338788785122
3482,0.6,390.0,250.0,0.017714210180581037,0.9891133486880773
3483,0.6,390.0,500.0,0.017644197038336314,0.9893713527919398
3484,0.6,390.0,750.0,0.01758884869628387,0.989456885796179
3485,0.6,390.0,1000.0,0.017552021342718944,0.9896034129786746
3486,0.6,930.0,10.0,0.02065738591765042,0.9828177618490602
3487,0.6,930.0,100.0,0.01895585962037585,0.9837697834881464
3488,0.6,930.0,250.0,0.018429353984676683,0.984672791974591
3489,0.6,930.0,500.0,0.01839654008467074,0.9849999894805325
3490,0.6,930.0,750.0,0.018303357383865862,0.9852558974678264
3491,0.6,930.0,1000.0,0.018292496210982688,0.9851912124510562
3492,0.6,633.0,10.0,0.01977496686606715,0.9859479972263303
3493,0.6,633.0,100.0,0.018450050489246493,0.9881058313817283
3494,0.6,633.0,250.0,0.0183759544745928,0.9880836679646214
3495,0.6,633.0,500.0,0.018474414620008293,0.9879439141775707
3496,0.6,633.0,750.0,0.018428396108604604,0.9881143328092671
3497,0.6,633.0,1000.0,0.018466932789835702,0.9880224131441064
3498,0.6,928.0,10.0,0.021483959229087243,0.9870021412309962
3499,0.6,928.0,100.0,0.01974423948204757,0.9894375836022355
3500,0.6,928.0,250.0,0.019835617122818935,0.9893292228423383
3501,0.6,928.0,500.0,0.019772942257416763,0.9894188180546043
3502,0.6,928.0,750.0,0.019797620924940307,0.989390222389842
3503,0.6,928.0,1000.0,0.01979475121544009,0.9894233975922255
3504,0.6,854.0,10.0,0.020723192628617448,0.9854260348260601
3505,0.6,854.0,100.0,0.018997911514301486,0.987134884791045
3506,0.6,854.0,250.0,0.018860138273685493,0.9871294308800249
3507,0.6,854.0,500.0,0.01891337935422535,0.9871900177052384
3508,0.6,854.0,750.0,0.018802725899487446,0.9873736367871595
3509,0.6,854.0,1000.0,0.01886786834796198,0.9873632245396112
3510,0.6,554.0,10.0,0.018949927722899863,0.9873369339266603
3511,0.6,554.0,100.0,0.017632946687812342,0.9891037177436194
3512,0.6,554.0,250.0,0.017585010238385396,0.9893144728890096
3513,0.6,554.0,500.0,0.017527368679008306,0.9893780886836891
3514,0.6,554.0,750.0,0.017514698326660066,0.9893859807250804
3515,0.6,554.0,1000.0,0.017498413631245505,0.9893883193820839
3516,0.6,562.0,10.0,0.01865971455478899,0.9875662578277322
3517,0.6,562.0,100.0,0.018010047102187957,0.9876975845959464
3518,0.6,562.0,250.0,0.01791395241116436,0.9880027652952986
3519,0.6,562.0,500.0,0.017947401804591197,0.9879795601632196
3520,0.6,562.0,750.0,0.017973430597955416,0.9880029894593961
3521,0.6,562.0,1000.0,0.017981330550819633,0.9880303382815218
3522,0.6,78.0,10.0,0.018763277284820513,0.9890919911760613
3523,0.6,78.0,100.0,0.016387678512901196,0.9924187517012337
3524,0.6,78.0,250.0,0.01629158000976703,0.9925580498643906
3525,0.6,78.0,500.0,0.016204910607986994,0.9925869110946133
3526,0.6,78.0,750.0,0.01620027507429889,0.9926196035900491
3527,0.6,78.0,1000.0,0.016164342867194047,0.9926681129693734
3528,0.6,222.0,10.0,0.018301646953945365,0.9907299207511657
3529,0.6,222.0,100.0,0.01776662604028451,0.9910095263537901
3530,0.6,222.0,250.0,0.01780073127262085,0.9909731511325992
3531,0.6,222.0,500.0,0.017763363876567632,0.9910008789241185
3532,0.6,222.0,750.0,0.017725251498629704,0.991020489958374
3533,0.6,222.0,1000.0,0.017721274884922346,0.9910258907025391
3534,0.6,294.0,10.0,0.019471255172304438,0.9888086073747623
3535,0.6,294.0,100.0,0.017433913848003,0.9911735299306985
3536,0.6,294.0,250.0,0.017430894698996786,0.9913183396200842
3537,0.6,294.0,500.0,0.017397540259303616,0.991300361161348
3538,0.6,294.0,750.0,0.01737416389734791,0.9913277256490198
3539,0.6,294.0,1000.0,0.017413406163448657,0.9912962195710965
3540,0.6,725.0,10.0,0.01896237775311553,0.9881175817090188
3541,0.6,725.0,100.0,0.017094415435670873,0.9907380220401389
3542,0.6,725.0,250.0,0.01715125186465992,0.9907129313969075
3543,0.6,725.0,500.0,0.01697181784789808,0.9908827815496092
3544,0.6,725.0,750.0,0.016917546356429974,0.9908770083502755
3545,0.6,725.0,1000.0,0.016920211172303242,0.990884713386227
3546,0.6,582.0,10.0,0.01913816921797238,0.9894109610083155
3547,0.6,582.0,100.0,0.017886858911341445,0.9902193382055242
3548,0.6,582.0,250.0,0.017632880486028752,0.9901567831205267
3549,0.6,582.0,500.0,0.017577926036373114,0.9903226950391325
3550,0.6,582.0,750.0,0.017557452279909038,0.990305991489294
3551,0.6,582.0,1000.0,0.01753876782729202,0.9903723804983957
3552,0.6,731.0,10.0,0.0192138295873649,0.9894074665861405
3553,0.6,731.0,100.0,0.01799323608333768,0.9905447465487944
3554,0.6,731.0,250.0,0.01806041847380782,0.9906005352401749
3555,0.6,731.0,500.0,0.01820797749940852,0.9903267962124525
3556,0.6,731.0,750.0,0.018166726182991214,0.9903461014756493
3557,0.6,731.0,1000.0,0.018155635283805725,0.9903496513164536
3558,0.6,249.0,10.0,0.019549867986050674,0.9885035877376595
3559,0.6,249.0,100.0,0.019026364187451402,0.9894596937524567
3560,0.6,249.0,250.0,0.018821954473180257,0.9896301873075352
3561,0.6,249.0,500.0,0.018724015804137285,0.9897525434562603
3562,0.6,249.0,750.0,0.018733814867021956,0.9897742040886954
3563,0.6,249.0,1000.0,0.018719825397897842,0.9897854937864752
3564,0.6,791.0,10.0,0.020807582348964532,0.986275254280858
3565,0.6,791.0,100.0,0.018781426455660957,0.989519642515574
3566,0.6,791.0,250.0,0.018825754593385854,0.989675838081717
3567,0.6,791.0,500.0,0.018871542223762458,0.9896519824922997
3568,0.6,791.0,750.0,0.018964307391786825,0.989543861962574
3569,0.6,791.0,1000.0,0.01897424823118789,0.9895301775554243
3570,0.6,35.0,10.0,0.02176813015998742,0.9810252710285547
3571,0.6,35.0,100.0,0.020374244639039585,0.9827198194348153
3572,0.6,35.0,250.0,0.020417630591020405,0.9831180384845951
3573,0.6,35.0,500.0,0.020508691445518687,0.9830155726423939
3574,0.6,35.0,750.0,0.020441684254255476,0.9832677582757375
3575,0.6,35.0,1000.0,0.020461478437411997,0.9832523071047292
3576,0.6,180.0,10.0,0.018997552615559857,0.990208974476599
3577,0.6,180.0,100.0,0.0180688466204003,0.9911026827469981
3578,0.6,180.0,250.0,0.0182675220943471,0.9909114134573135
3579,0.6,180.0,500.0,0.0183302535053766,0.9908997321132378
3580,0.6,180.0,750.0,0.018271433487208836,0.9909400374363785
3581,0.6,180.0,1000.0,0.01820589634513244,0.9909502594629729
3582,0.6,510.0,10.0,0.020280621062235212,0.9871603250365988
3583,0.6,510.0,100.0,0.01866145810749308,0.9899969358865854
3584,0.6,510.0,250.0,0.018600137528175083,0.9900552483559732
3585,0.6,510.0,500.0,0.018592153822132935,0.989980868991734
3586,0.6,510.0,750.0,0.018552171226091187,0.9901151402923901
3587,0.6,510.0,1000.0,0.018581493931055737,0.9901139137406069
3588,0.6,593.0,10.0,0.018884321507320306,0.9867092655217015
3589,0.6,593.0,100.0,0.017948536135399006,0.987989188374883
3590,0.6,593.0,250.0,0.01781738198642647,0.9880098590039188
3591,0.6,593.0,500.0,0.017642675763691554,0.9881487299799078
3592,0.6,593.0,750.0,0.017646880606018864,0.9881563251546633
3593,0.6,593.0,1000.0,0.017650208517518168,0.988216049104355
3594,0.6,634.0,10.0,0.018091014433648998,0.98931185301844
3595,0.6,634.0,100.0,0.017025044512549627,0.9895732325188833
3596,0.6,634.0,250.0,0.01707623555506959,0.9895027440605685
3597,0.6,634.0,500.0,0.017196770301470852,0.9894232773382482
3598,0.6,634.0,750.0,0.017262489179257393,0.9892757363715378
3599,0.6,634.0,1000.0,0.01726102246950125,0.989231402533997
3600,0.65,678.0,10.0,0.02045429321330109,0.9880170474886671
3601,0.65,678.0,100.0,0.019293628860323785,0.9896809671485727
3602,0.65,678.0,250.0,0.01925622802793699,0.989509968561659
3603,0.65,678.0,500.0,0.019206138110372698,0.9895681397693017
3604,0.65,678.0,750.0,0.019271233509847312,0.9895418470302668
3605,0.65,678.0,1000.0,0.019290176716367534,0.9894892732940017
3606,0.65,147.0,10.0,0.01894442596183388,0.9906302091536605
3607,0.65,147.0,100.0,0.01741781893094945,0.9917305543784184
3608,0.65,147.0,250.0,0.017205202694182953,0.9918726093441842
3609,0.65,147.0,500.0,0.017239419566552807,0.9918128934755507
3610,0.65,147.0,750.0,0.01727486619926447,0.9917994925010266
3611,0.65,147.0,1000.0,0.01727720404392023,0.9918036113078857
3612,0.65,561.0,10.0,0.01961909432781225,0.9881161077381028
3613,0.65,561.0,100.0,0.01839006031657907,0.9884289811705146
3614,0.65,561.0,250.0,0.018526891829066045,0.9879413711653203
3615,0.65,561.0,500.0,0.01862200549724318,0.9881137147961172
3616,0.65,561.0,750.0,0.01867349290249124,0.9880211496816825
3617,0.65,561.0,1000.0,0.01870321816163637,0.9880768396218979
3618,0.65,237.0,10.0,0.01972339363429128,0.9867494038592741
3619,0.65,237.0,100.0,0.017868818260477003,0.9889991959071859
3620,0.65,237.0,250.0,0.017731857277450476,0.989231100644889
3621,0.65,237.0,500.0,0.01779870601512735,0.989192943183105
3622,0.65,237.0,750.0,0.017814406195414655,0.9891707083339893
3623,0.65,237.0,1000.0,0.017829600486051655,0.9891418747186722
3624,0.65,588.0,10.0,0.020756934530054772,0.9871155900921389
3625,0.65,588.0,100.0,0.01894207285514209,0.9893168091699533
3626,0.65,588.0,250.0,0.018873493832592615,0.9894501320881681
3627,0.65,588.0,500.0,0.01883612339473758,0.9895567222762959
3628,0.65,588.0,750.0,0.01893012125440295,0.9894136874504401
3629,0.65,588.0,1000.0,0.01895143418934855,0.9894201630934696
3630,0.65,951.0,10.0,0.020289902118540287,0.9825054486947173
3631,0.65,951.0,100.0,0.01921676781557489,0.9853646792505545
3632,0.65,951.0,250.0,0.01940300069695016,0.9855323993668191
3633,0.65,951.0,500.0,0.019394394914780906,0.9855237066600723
3634,0.65,951.0,750.0,0.019403169670662836,0.9854399871352055
3635,0.65,951.0,1000.0,0.019377239991958863,0.985529098708807
3636,0.65,490.0,10.0,0.022288037051729465,0.9826251555462199
3637,0.65,490.0,100.0,0.020463686684147952,0.9855815445612583
3638,0.65,490.0,250.0,0.02050817452826487,0.9854009304668662
3639,0.65,490.0,500.0,0.02053587598819128,0.9852421633320118
3640,0.65,490.0,750.0,0.020534938204743454,0.9851777645254952
3641,0.65,490.0,1000.0,0.020494870281339134,0.9853197358120239
3642,0.65,395.0,10.0,0.02045267601264467,0.9886363774322895
3643,0.65,395.0,100.0,0.01930826583652541,0.9898117627882225
3644,0.65,395.0,250.0,0.0191262209213131,0.9898637703501397
3645,0.65,395.0,500.0,0.01915600566805131,0.9898948217410003
3646,0.65,395.0,750.0,0.01915576355728635,0.9898832577317442
3647,0.65,395.0,1000.0,0.019154262607080315,0.989851929842059
3648,0.65,877.0,10.0,0.019658102019809734,0.9881980513389913
3649,0.65,877.0,100.0,0.01767516231045876,0.9914305766410155
3650,0.65,877.0,250.0,0.01752425597219442,0.991501752622607
3651,0.65,877.0,500.0,0.017507401376593783,0.9916267096599065
3652,0.65,877.0,750.0,0.01752471183415663,0.9915928222322389
3653,0.65,877.0,1000.0,0.017535992071925324,0.9915678048630296
3654,0.65,297.0,10.0,0.022025018620421475,0.9853660721562068
3655,0.65,297.0,100.0,0.021135444290027252,0.9868041661700176
3656,0.65,297.0,250.0,0.020944427508145878,0.9869737165742947
3657,0.65,297.0,500.0,0.02083248371912223,0.9871604407485122
3658,0.65,297.0,750.0,0.020747635348095414,0.987325391173282
3659,0.65,297.0,1000.0,0.020776027566517512,0.9872815308424108
3660,0.65,721.0,10.0,0.020134250084160487,0.9857648513381049
3661,0.65,721.0,100.0,0.01901429199868018,0.9874192304623628
3662,0.65,721.0,250.0,0.018705257483521906,0.9877132312937444
3663,0.65,721.0,500.0,0.01872218040403951,0.9876036052031011
