,SigC800,SigBr730,EpsC800,EpsBr730,RCE1,RCE2,RCE3,RCE4,RCE5,RCE6,RCE7,RCE8,RCE9,AvgMAPE
2585,0.54595,0.58140,0.28443,1.21045,0.025812619502869047,1.7576481835564017,-45.81625239005736,0.0,-27.60215105162524,-27.726051625239005,-61.880927342256214,-0.07194072657743492,-45.76044455066921,54.25590995635592
2586,0.69595,0.43140,0.52943,2.71045,-116.87476099426384,12.86089866156792,-26.86902485659652,0.0,-183.07648183556404,-190.56572657743783,-167.3510994263862,-111.92901529636708,-22.186902485659637,253.5704556251698
2587,0.39595,0.73140,0.03943,1.71045,112.72944550669223,6.751912045889101,-411.63551625239,0.0,-83.66395793499042,-77.12715105162519,-421.5023900573613,103.53250478011479,-414.88957934990435,281.124493242625
2588,0.32095,0.35640,0.40693,1.96045,0.7002868068833668,0.09942638623326884,-0.9302103250478001,0.0,-1.5064531548757163,-1.523661567877629,-2.1013384321223714,0.7999521988527745,-0.9402485659655826,3.1105352924919836
2589,0.62095,0.65640,0.89693,2.96045,-1.8475143403441725,8.73087954110898,-196.53417782026767,0.0,-122.77007648183557,-122.91347992351815,-271.88360420650093,-2.801147227533467,-196.01625239005733,236.31041459659446
2590,0.47095,0.20640,0.16193,1.46045,-2.095363288718928,0.3850382409177796,-0.873804971319313,0.0,-5.502390057361374,-5.703154875717016,-5.133126195028681,-1.8661567877629044,-0.7715105162523921,8.357748193555425
2591,0.17095,0.50640,0.65193,2.46045,5.814149139579348,0.24682122370936693,-19.644813575525813,0.0,-4.484679732313577,-4.183269598470365,-20.972012428298278,5.581453154875716,-19.842471319311663,14.601600783322194
2592,0.18032,0.34702,0.97349,2.61670,0.9003346080305985,0.07074569789675446,-0.7344646271510465,0.0,-1.1794933078393885,-1.1847514340344152,-1.6971797323135753,0.992590822179737,-0.7523900573613758,2.6063155892614027
2593,0.48032,0.64702,0.48349,1.61670,27.111137667304014,1.7700764818355519,-124.0652724665392,0.0,-34.091300191204596,-32.55736137667304,-134.35064531548758,25.362332695984698,-125.00583173996176,95.72174104946345
2594,0.63032,0.19702,0.72849,2.11670,-57.004541108986615,6.548757170172078,-9.665152963671119,0.0,-91.6015774378585,-95.30831739961758,-82.36065965583172,-54.304254302103246,-7.40463671128107,125.91779686578025
2595,0.33032,0.49702,0.23849,1.11670,3.4670172084130018,0.19909177820267648,-11.57074569789675,0.0,-3.3924474187380467,-3.2351816443594648,-12.961759082217972,3.383604206500955,-11.68116634799235,9.734796529002358
2596,0.40532,0.27202,0.36099,1.36670,-0.5740917782026805,0.21558317399617274,-0.5595124282982811,0.0,-3.113049713193118,-3.213671128107074,-2.971080305927345,-0.41252390057361354,-0.5191204588910127,5.083007902667472
2597,0.70532,0.57202,0.85099,2.36670,-170.79827915869984,19.863766730401558,-88.08795411089869,0.0,-278.3439292543021,-290.27796367112813,-289.6027724665392,-164.13957934990438,-80.82217973231359,403.14732729082823
2598,0.55532,0.42202,0.11599,1.86670,-7.211830783938815,1.0872370936902467,-5.025979923518165,0.0,-14.947251434034419,-15.478322179732318,-16.457767686424475,-6.784488527724666,-4.708580305927345,22.454199019257278
2599,0.25532,0.72202,0.60599,2.86670,134.84225621414922,8.632887189292624,-493.2856118546844,0.0,-93.10707456978966,-46.07791586998087,-504.1993307839387,123.51099426386233,-497.130258126195,308.0675102008497
2600,0.29282,0.15952,0.05474,2.49170,0.6981357552581243,0.07122370936902529,-0.44813575525812616,0.0,-1.4426386233269601,-1.4686902485659612,-1.5408699808795416,0.8073613766730435,-0.457695984703631,2.816616176026665
2601,0.59282,0.45952,0.54474,1.49170,-28.739125239005734,3.6154397705544956,-11.436424474187378,0.0,-50.11129708413002,-52.03639579349904,-50.41339770554493,-27.356596558317396,-10.255258126195026,71.47634787211946
2602,0.74282,0.30952,0.29974,2.99170,-168.14770554493307,17.554971319311672,-32.93260038240917,0.0,-247.79493307839385,-258.9667782026769,-218.32074569789677,-161.4220841300191,-25.87476099426386,341.7520240632646
2603,0.44282,0.60952,0.78974,1.99170,18.12523900573614,1.1730401529636747,-83.43994263862334,0.0,-23.000717017208416,-22.066204588910136,-90.5222275334608,17.04947418738049,-84.0887189292543,64.68659942817953
2604,0.36782,0.38452,0.66724,1.74170,0.2834608030592751,0.17686424474187598,-1.7576481835564017,0.0,-2.440248565965585,-2.480401529636708,-3.5647705544933057,0.3953154875717008,-1.75071701720841,4.66021815421077
2605,0.66782,0.68452,0.17724,2.74170,32.43068833652009,9.316443594646275,-278.1560707456979,0.0,-119.05353728489486,-116.51768642447418,-342.6417304015296,29.003346080305903,-278.571223709369,266.90995401673416
2606,0.51782,0.23452,0.91224,1.24170,-13.270387189292542,1.6376673040152965,-2.625860420650096,0.0,-22.216873804971318,-23.13441682600382,-20.011567877629062,-12.550310707456978,-2.0736137667304018,31.163447218727597
2607,0.21782,0.53452,0.42224,2.24170,8.341228489483747,0.33267208413001903,-29.617327915869982,0.0,-6.415511472275335,-5.973565965583174,-31.165846080305933,7.950740917782027,-29.909631931166352,21.28628036217338
2608,0.19907,0.25327,0.51412,1.80420,0.7311185468451237,0.06500956022944344,-0.2963671128107096,0.0,-1.2700764818355692,-1.2923040152963696,-1.3004302103250482,0.8381931166347936,-0.3073613766730405,2.5408171266384176
2609,0.49907,0.55327,0.02412,2.80420,10.243236137667306,0.6362810707456975,-44.18171606118547,0.0,-11.849617590822177,-11.32139101338432,-48.0861137667304,9.701410133843211,-44.54141969407266,34.185932991547304
2610,0.64907,0.40327,0.75912,1.30420,-74.07504780114722,8.452437858508606,-14.789196940726587,0.0,-119.26673040152963,-123.99641491395793,-108.72896749521989,-70.69144359464627,-11.87571701720841,164.5067515673383
2611,0.34907,0.70327,0.26912,2.30420,88.68546845124281,4.756214149139547,-324.4631931166348,0.0,-59.60086042065012,-52.7652963671128,-332.50119502868074,81.74474187380497,-327.1051625239006,214.0086248326717
2612,0.42407,0.32827,0.14662,2.05420,-0.38814531548757053,0.2045889101338487,-0.6904875717017164,0.0,-2.9328393881453123,-3.019120458891008,-3.009560229445503,-0.23804971319311205,-0.6577437858508559,4.9056832647544475
2613,0.72407,0.62827,0.63662,1.05420,-185.3585086042065,22.507170172084148,-119.4885277246654,0.0,-308.43690248565963,-322.0506692160612,-338.9555449330784,-178.21223709369028,-111.35755258126197,455.39207013908356
2614,0.57407,0.17827,0.39162,2.55420,-20.078346080305927,2.3947179732313577,-3.624689292543021,0.0,-32.86505736137667,-34.246701720841294,-29.496869024856593,-19.045530592734224,-2.7907743785850863,45.64625363767087
2615,0.27407,0.47827,0.88162,1.55420,3.1630019120458877,0.16706500956023237,-9.753585086042063,0.0,-2.7731835564053555,-2.632887189292541,-10.896271510516252,3.1008604206500965,-9.853250478011471,8.195199593035726
2616,0.23657,0.44077,0.45287,1.17920,1.8111854684512434,0.10731357552581555,-4.331978967495219,0.0,-1.8300669216061143,-1.7770076481835568,-5.372370936902487,1.8415391969407295,-4.382648183556403,4.806708061478966
2617,0.53657,0.74077,0.94287,2.17920,135.53537284894836,12.624282982791517,-557.1391013384322,0.0,363.68068833652,1069.3785850860422,-591.59034416826,123.50143403441683,-560.6919216061186,1031.8918514556094
2618,0.68657,0.29077,0.20787,1.67920,-62.578154875717026,7.139818355640519,-10.492351816443616,0.0,-100.21964627151053,-104.33197896749522,-89.92519120458893,-59.63623326959848,-7.986854684512435,137.68754423902962
2619,0.38657,0.59077,0.69787,2.67920,18.360420650095598,0.8162045889101387,-74.05910611854684,0.0,-17.16228489483748,-16.20267686424474,-77.90826959847037,17.324808795411094,-74.72531070745698,53.59661712788451
2620,0.31157,0.21577,0.82037,2.92920,0.48207456978967395,0.09440726577438102,-0.32839388145315374,0.0,-1.5210325047801156,-1.5576003824091769,-1.4959369024856564,0.5994263862332719,-0.32958891013384095,2.886515919966539
2621,0.61157,0.51577,0.33037,1.92920,-25.452915869980888,3.723231357552575,-24.593451242829833,0.0,-53.0161328871893,-54.74075047801147,-64.14521988527724,-24.296367112810714,-23.527246653919697,80.16969037110253
2622,0.46157,0.36577,0.57537,2.42920,-3.542782026768644,0.5891491395793507,-1.9086998087954086,0.0,-7.867829827915872,-8.148422562141489,-8.021749521988532,-3.2633843212237084,-1.749521988527723,11.910509055752966
2623,0.16157,0.66577,0.08537,1.42920,39.47323135755257,1.4670172084129827,-148.737810707457,0.0,-30.602772466539204,-28.188097514340363,-153.13733269598472,36.96749521988526,-150.11935946462717,102.28785917792567
2624,0.16626,0.42671,0.61365,2.16357,1.8319789674952247,0.10540152963671187,-4.258126195028681,0.0,-1.7483269598470357,-1.6907265774378546,-5.293021032504777,1.8597036328871905,-4.309751434034412,4.6814925388595
2625,0.46626,0.72671,0.12365,1.16357,81.56309751434034,4.588910133843223,-305.04541108986615,0.0,-58.84082217973227,-52.428298279158675,-315.1405353728489,75.22705544933078,-307.486137667304,204.6314441828622
2626,0.61626,0.27671,0.85865,2.66357,-51.45363288718929,5.933795411089865,-8.50525812619503,0.0,-82.59419216061185,-85.9498087954111,-74.1694550669216,-48.997370936902485,-6.46032504780114,113.54623358102123
2627,0.31626,0.57671,0.36865,1.66357,12.876338432122374,0.5034177820267697,-48.332791586998084,0.0,-10.443953154875716,-9.768307839388145,-50.490535372848946,12.207122370936903,-48.79646271510516,34.30411521420755
2628,0.39126,0.20171,0.24615,1.91357,-0.08962715105162523,0.16037284894837292,-0.5236615678776296,0.0,-2.4741873804971326,-2.546845124282984,-2.4163479923518127,0.052342256214147724,-0.5023900573613775,4.2164336142357595
2629,0.69126,0.50171,0.73615,2.91357,-129.6460325047801,14.57217973231358,-44.07982791586999,0.0,-208.2012428298279,-216.62499999999997,-200.75310707456978,-124.33652007648182,-38.83126195028681,293.26722433747005
2630,0.54126,0.35171,0.49115,1.41357,-13.776649139579348,1.7112332695984704,-3.0923996175908215,0.0,-23.253919694072657,-24.208747609942638,-21.341156787762905,-13.038097514340343,-2.5159416826003826,32.72864054911816
2631,0.24126,0.65171,0.98115,2.41357,42.76601338432122,1.6254780114722587,-160.6589627151052,0.0,-32.55305927342256,-29.837476099426393,-165.13683078393882,39.980401529636715,-162.13291108986616,109.79987624237846
2632,0.27876,0.23921,0.42990,2.78857,0.6479445506692191,0.07361376673040658,-0.25262906309751143,0.0,-1.3107074569789627,-1.3372370936902482,-1.2903919694072592,0.7586042065009576,-0.26075525812619016,2.581189998115407
2633,0.57876,0.53921,0.91990,1.78857,-25.128585086042058,3.9796845124283005,-32.81763862332695,0.0,-57.34847036328871,-59.02844168260037,-74.68549235181644,-24.033460803059267,-31.7741395793499,88.92277725862955
2634,0.72876,0.38921,0.18490,2.28857,-101.28107074569789,11.197418738049691,-20.13288718929254,0.0,-158.90774378585087,-165.45411089866155,-143.37834608030593,-96.86448374760992,-16.06883365200764,219.0667508309923
2635,0.42876,0.68921,0.67490,1.28857,49.08030592734225,2.441682600382411,-192.6269120458891,0.0,-41.90654875717017,-38.4980879541109,-200.93116634799236,45.66013384321224,-194.24474187380497,134.9679422954256
2636,0.35376,0.31421,0.79740,1.03857,0.10874760994263481,0.1453154875717027,-0.5690726577437859,0.0,-2.109225621414918,-2.1663479923518145,-2.185229445506692,0.2392447418738061,-0.5556883365200805,3.7612902343619035
2637,0.65376,0.61421,0.30740,2.03857,-26.823852772466537,6.441443594646277,-93.78752390057359,0.0,-98.30903441682598,-100.3001912045889,-160.20865200764814,-25.91204588910132,-92.60803059273422,165.58637409545705
2638,0.50376,0.16421,0.55240,1.53857,-8.083771510516254,1.0576720841300207,-1.9092973231357557,0.0,-14.460922562141489,-15.04624760994264,-13.155712237093692,-7.593331739961759,-1.5651290630975119,20.613067742314065
2639,0.20376,0.46421,0.06240,2.53857,3.185946462715105,0.15678776290631116,-9.487332695984701,0.0,-2.6670650095602273,-2.5219885277246634,-10.649617590822178,3.1226099426386225,-9.588671128107075,7.968227601136899
2640,0.22251,0.18296,0.88927,1.47607,0.7509560229445497,0.06572657743785307,-0.4428776290630996,0.0,-1.3178776290630998,-1.3410611854684555,-1.426147227533464,0.8577915869980876,-0.4538718929254304,2.6509178005922838
2641,0.52251,0.48296,0.39927,2.47607,-5.902086520076482,1.305310707456979,-14.69764101338432,0.0,-18.269199330783938,-18.70493068833652,-27.593410611854683,-5.59262189292543,-14.427851338432122,30.451844301577253
2642,0.67251,0.33296,0.64427,1.97607,-94.22920650095602,10.47968451242832,-17.421128107074566,0.0,-148.5786328871893,-154.57194072657742,-133.47896749521985,-90.05831739961758,-13.701003824091762,204.32957512825587
2643,0.37251,0.63296,0.15427,2.97607,36.218212237093695,1.3706978967495251,-138.39933078393878,0.0,-29.074091778202664,-26.91132887189292,-142.88697418738047,33.939770554493315,-139.67284894837474,95.93581603762229
2644,0.44751,0.40796,0.27677,2.72607,-0.9369024856596596,0.3766730401529621,-3.5740917782026784,0.0,-5.129302103250481,-5.242351816443594,-7.364005736137669,-0.7848948374761042,-3.517447418738053,8.911438817786173
2645,0.74751,0.70796,0.76677,1.72607,-268.3843212237094,45.50669216061176,-422.24665391969415,0.0,-495.50430210325055,-520.5090822179733,-749.4431166347994,-259.574569789675,-408.04971319311676,827.1089299681759
2646,0.59751,0.25796,0.03177,2.22607,-7.738097514340347,1.004947418738047,-1.5652963671128137,0.0,-13.959177820267684,-14.542351816443599,-12.53948374760994,-7.258891013384321,-1.225669216061187,19.83529310430297
2647,0.29751,0.55796,0.52177,1.22607,8.716584608030592,0.3663240917782029,-31.75244024856596,0.0,-7.07366395793499,-6.616206978967495,-33.46874043977055,8.303989005736138,-32.05860659655831,22.99782674569654
2648,0.26001,0.37046,0.09302,1.60107,0.965344168260042,0.07839388145315558,-1.1670650095602317,0.0,-1.355879541108987,-1.3575525812619518,-2.2062619502868053,1.0528202676864247,-1.1871414913957898,2.996025179825143
2649,0.56001,0.67046,0.58302,2.60107,39.610420650095605,4.885277246653932,-217.75478011472273,0.0,-71.75908221797323,-68.76434034416822,-248.1197418738049,36.33604206500961,-218.8147705544933,182.30405323180176
2650,0.71001,0.22046,0.33802,1.10107,-111.0552103250478,12.124760994263866,-20.869980879541092,0.0,-172.4017686424474,-179.54110898661568,-154.04756214149137,-106.27007648183556,-16.41730401529638,237.18095564963193
2651,0.41001,0.52046,0.82802,2.10107,4.477724665391969,0.5204827915869984,-23.300669216061184,0.0,-8.165917782026769,-7.947968451242829,-27.00812619502868,4.2839149139579344,-23.44407265774378,20.594561490153865
2652,0.33501,0.29546,0.70552,2.35107,0.3348470363288676,0.11424474187380024,-0.34631931166348284,0.0,-1.6826003824091826,-1.724904397705548,-1.68044933078394,0.4560229445506661,-0.3422562141491435,3.1187546140518987
2653,0.63501,0.59546,0.21552,1.35107,-19.08891013384321,4.288718929254292,-60.210086042065,0.0,-65.3262428298279,-66.73231357552581,-104.55066921606118,-18.383604206500948,-59.366873804971306,109.51062492880406
2654,0.48501,0.44546,0.95052,2.85107,-6.023135755258126,1.094694072657745,-8.376744741873804,0.0,-14.7881931166348,-15.2203154875717,-19.270506692160613,-5.675669216061185,-8.111735181644358,23.501126825271797
2655,0.18501,0.74546,0.46052,1.85107,146.13288718929255,9.708413001912128,-535.5408699808795,0.0,42.03393881453163,307.7724665391969,-547.4768164435947,133.70697896749527,-539.7151051625239,440.040539528517
2656,0.17563,0.26733,0.16958,1.19482,0.7342256214149145,0.06596558317399188,-0.35181644359464825,0.0,-1.329827915869986,-1.3518164435946476,-1.3979445506692203,0.8410611854684525,-0.36281070745697913,2.638157275934931
2657,0.47563,0.56733,0.65958,2.19482,6.883126195028682,1.1517686424474158,-48.92652963671128,0.0,-19.201099426386232,-18.887428298279158,-57.90831739961759,6.463910133843209,-49.150525812619506,45.05658496697905
2658,0.62563,0.41733,0.41458,1.69482,-40.141491395793494,4.766252390057363,-9.476577437858502,0.0,-66.18793021032505,-68.85762428298278,-61.79060707456979,-38.21199808795411,-7.848948374760988,92.13191009006114
2659,0.32563,0.71733,0.90458,2.69482,120.66682600382417,7.4259082217973615,-441.2476099426386,0.0,-94.15152963671123,-85.70506692160609,-451.41969407265765,110.69789674952206,-444.7024378585085,305.2271617914796
2660,0.40063,0.34233,0.53708,2.94482,-0.5877151051625247,0.23852772466539648,-0.9118068833652002,0.0,-3.199330783938813,-3.2939770554493264,-3.4304493307839405,-0.43283938814531714,-0.8716539196940706,5.352731759018267
2661,0.70063,0.64233,0.04708,1.94482,-1.7404397705545025,5.239005736137657,-129.22299235181643,0.0,-82.28393881453154,-82.70339388145314,-178.10229445506693,-2.1969407265774397,-128.90726577437857,157.31821119317547
2662,0.55063,0.19233,0.78208,2.44482,-20.21606118546845,2.41484225621415,-3.6585803059273414,0.0,-32.9734464627151,-34.34949808795411,-29.60179254302103,-19.179995219885278,-2.8256931166347985,45.8012835758776
2663,0.25063,0.49233,0.29208,1.44482,3.8006692160611855,0.18116634799235076,-12.024617590822182,0.0,-3.190487571701718,-3.0117112810707454,-13.228011472275336,3.6988527724665388,-12.147944550669216,9.69825589701221
2664,0.28813,0.37983,0.84333,1.81982,0.9593690248565989,0.09392925430210342,-1.4954588910133855,0.0,-1.4165869980879522,-1.416826003824091,-2.5336998087954106,1.0434990439770586,-1.514818355640534,3.205507496639349
2665,0.58813,0.67983,0.35333,2.81982,49.20411089866154,6.116156787762886,-260.4631931166348,0.0,-82.55019120458893,-78.62093690248567,-295.6393403441682,45.00239005736137,-261.69048757170174,214.22725447067543
2666,0.73813,0.22983,0.59833,1.31982,-249.8948374760994,25.195984703632902,-49.495697896749554,0.0,-347.09225621414913,-364.6056405353728,-300.057361376673,-240.46606118546842,-38.37237093690242,480.0533361276332
2667,0.43813,0.52983,0.10833,2.31982,6.596983747609942,0.46634799235181645,-28.167256214149138,0.0,-8.02423518164436,-7.6848948374761,-31.17347036328872,6.288193116634798,-28.391443594646272,22.575741293147335
2668,0.36313,0.15483,0.47583,2.06982,0.11424474187380704,0.14005736137667607,-0.5786328871892906,0.0,-2.1969407265774326,-2.2578871892925436,-2.222036328871892,0.24760994263862365,-0.5650095602294465,3.866852304151888
2669,0.66313,0.45483,0.96583,1.06982,-102.30425430210323,11.448374760994286,-24.0325047801147,0.0,-163.03226577437857,-169.50884321223705,-150.14435946462714,-97.8783460803059,-19.99378585086039,225.90590165677955
2670,0.51313,0.30483,0.23083,2.56982,-5.8924474187380484,0.8111854684512441,-1.3683078393881438,0.0,-11.060229445506687,-11.502151051625239,-10.068833652007644,-5.50071701720841,-1.1120936902485639,15.926922030196444
2671,0.21313,0.60483,0.72083,1.56982,18.476816443594636,0.6460325047801087,-69.5690965583174,0.0,-14.636711281070747,-13.6725621414914,-72.06395793499044,17.46916826003824,-70.24378585086042,48.6234363727878
2672,0.19438,0.32358,0.32271,2.38232,0.7934990439770606,0.06859464627151197,-0.4292543021032486,0.0,-1.2098470363288678,-1.2234703632887187,-1.4316443594646224,0.8938814531548779,-0.4431166347992316,2.5254304579594136
2673,0.49438,0.62358,0.81271,1.38232,13.113049713193105,1.761950286806873,-85.09309273422562,0.0,-31.445267686424476,-30.821701720841304,-98.60307839388146,12.246175908221797,-85.53625717017209,75.55138751221156
2674,0.64438,0.17358,0.07771,2.88232,-23.21557600382409,2.73704588910134,-3.976959847036326,0.0,-37.80915391969407,-39.43642447418738,-33.82373326959846,-22.03163001912046,-2.999282982791585,52.34163500785215
2675,0.34438,0.47358,0.56771,1.88232,2.8042543021032516,0.21175908221797218,-9.875239005736141,0.0,-3.2858508604206476,-3.164913957934988,-11.418738049713195,2.755736137667304,-9.961042065009558,8.861542999202486
2676,0.41938,0.24858,0.93521,1.63232,-2.007409177820268,0.3778680688336493,-0.7891969407265824,0.0,-5.13671128107075,-5.326003824091782,-4.7511950286806925,-1.7846558317399648,-0.692160611854688,7.850685362191459
2677,0.71938,0.54858,0.44521,2.63232,-141.2404397705545,16.39101338432126,-66.81883365200763,0.0,-233.42877629063096,-242.97275334608028,-238.74665391969404,-135.59512428298277,-60.96558317399616,335.31270434816423
2678,0.56938,0.39858,0.69021,1.13232,-24.39244024856597,2.9467017208412987,-5.814412045889101,0.0,-40.33544455066922,-41.97992351816443,-37.540846080305926,-23.17860898661568,-4.812021988527728,56.391292235427024
2679,0.26938,0.69858,0.20021,2.13232,79.14196940726575,3.972275334608004,-289.4794455066922,0.0,-53.06166347992352,-46.811663479923546,-296.56931166347994,73.10468451242826,-291.894120458891,190.74236073398345
2680,0.23188,0.21108,0.62896,2.50732,0.7208413001912024,0.06644359464626949,-0.32170172084130105,0.0,-1.282504780114726,-1.3059273422562205,-1.3140535372848994,0.8288718929254276,-0.3322179732313611,2.5641065580292333
2681,0.53188,0.51108,0.13896,1.50732,-1.8284655831739964,0.9828871892925424,-17.834608030592733,0.0,-14.321032504780113,-14.506931166347991,-27.146869024856592,-1.712619502868069,-17.724521988527727,26.372008051056888
2682,0.68188,0.36108,0.87396,2.00732,-129.13193116634795,13.938814531548795,-25.54254302103248,0.0,-198.10205544933075,-206.35540152963668,-177.18690248565963,-123.72705544933075,-20.351338432122336,272.98000503079476
2683,0.38188,0.66108,0.38396,1.00732,30.237810707457,1.1890535372849003,-117.85956022944549,0.0,-25.844646271510506,-24.15152963671127,-122.43893403441682,28.417543021032504,-118.94641491395792,83.1219357897576
2684,0.30688,0.43608,0.01646,1.25732,1.7110420650095581,0.10826959847036399,-4.078154875717021,0.0,-1.877629063097513,-1.830066921606121,-5.200764818355645,1.7473709369024872,-4.125239005736142,4.774386142214094
2685,0.60688,0.73608,0.50646,2.25732,113.26481835564056,14.37141491395796,-534.7562141491396,0.0,93.914913957935,437.5023900573613,-590.6541586998088,102.84177820267685,-537.4091778202677,543.6174766717091
2686,0.45688,0.28608,0.26146,1.75732,-2.098948374760997,0.38647227533460565,-0.7779636711281127,0.0,-5.376434034416827,-5.573135755258129,-4.9844646271510555,-1.8718929254302155,-0.6763862332696015,8.167256165611384
2687,0.15688,0.58608,0.75146,2.75732,18.660850860420656,0.6460325047801154,-70.15913001912045,0.0,-14.659894837476097,-13.68044933078394,-72.64082217973231,17.63479923518165,-70.83953154875717,48.91504856137613
2688,0.15923,0.31187,0.02794,1.90576,0.7547801147227502,0.06835564053536639,-0.37404397705545556,0.0,-1.2865678776290654,-1.304015296367117,-1.4302103250478033,0.8585086042064972,-0.38671128107075126,2.6000570828495007
2689,0.45923,0.61187,0.51794,2.90576,23.015535372848955,1.376912045889107,-103.07225143403441,0.0,-27.465583173996173,-26.226816443594647,-110.96944550669215,21.597275334608042,-103.88831261950287,78.6123156580476
2690,0.60923,0.16187,0.27294,1.40576,-27.117375717017204,3.187141491395795,-4.727533460803056,0.0,-43.982934990439766,-45.84003346080305,-39.47612332695984,-25.757934990439768,-3.6063575525812617,60.82377359819283
2691,0.30923,0.46187,0.76294,2.40576,2.8150095602294503,0.17614722753345954,-8.898422562141489,0.0,-2.729206500956019,-2.606835564053533,-10.14412045889101,2.7703154875717035,-8.985181644359463,7.769429382509894
2692,0.38423,0.23687,0.64044,2.15576,-0.42351816443594437,0.19789674952198924,-0.492829827915866,0.0,-2.8257648183556423,-2.9173040152963643,-2.6704110898661573,-0.2681644359464593,-0.4586520076481794,4.6779376650545785
2693,0.68423,0.53687,0.15044,1.15576,-46.25334608030591,6.083413001912067,-29.388145315487566,0.0,-87.38981835564051,-90.47825047801145,-95.960086042065,-44.16108986615678,-27.499043977055443,127.56589944970513
2694,0.53423,0.38687,0.88544,2.65576,-16.37612332695985,2.0552820267686425,-4.714103728489484,0.0,-27.782361376673038,-28.892782026768643,-26.46214149139579,-15.53324569789675,-4.035803059273422,39.34805218742821
2695,0.23423,0.68687,0.39544,1.65576,57.49043977055448,2.483269598470387,-213.0566443594646,0.0,-41.31907265774379,-37.1618068833652,-218.7005258126195,53.441682600382386,-214.9347514340344,143.15887042095395
2696,0.27173,0.19937,0.94669,1.03076,0.680210325047802,0.07504780114723264,-0.46247609942638673,0.0,-1.375956022944545,-1.40320267686424,-1.4784894837476048,0.7896749521988532,-0.4708413001912043,2.736604161155908
2697,0.57173,0.49937,0.45669,2.03076,-16.87105640535373,2.6163957934990445,-19.001195028680687,0.0,-36.78770076481836,-37.94239961759082,-46.190583173996174,-16.084297323135754,-18.28396271510516,56.55710309917157
2698,0.72173,0.34937,0.70169,1.53076,-212.1534416826004,21.720841300191122,-42.56931166347995,0.0,-303.12189292543025,-317.5556883365201,-264.97131931166354,-203.96988527724668,-33.405831739961805,418.88252968634737
2699,0.42173,0.64937,0.21169,2.53076,41.12619502868069,1.7574091778202832,-159.54947418738047,0.0,-34.29756214149139,-31.68714149139578,-165.54792065009556,38.42136711281071,-160.95984703632885,111.41060667150367
2700,0.34673,0.42437,0.33419,2.78076,1.5332217973231337,0.1532026768642426,-4.586281070745696,0.0,-2.2244263862332736,-2.181883365200769,-5.962715105162525,1.569789674952195,-4.6264340344168255,5.442596143359248
2701,0.64673,0.72437,0.82419,1.78076,34.701242829827926,16.113766730401547,-400.5186424474187,0.0,-189.79923518164432,-188.6352772466539,-503.27437858508597,30.126673040153005,-400.58795411089864,406.37655694470766
2702,0.49673,0.27437,0.08919,2.28076,-2.4842256214149083,0.4254302103250481,-0.7715105162523853,0.0,-5.99139579349904,-6.216061185468447,-5.487093690248566,-2.239005736137666,-0.6534416826003777,8.979538481430291
2703,0.19673,0.57437,0.57919,1.28076,11.261113766730402,0.42660133843212245,-41.22002868068834,0.0,-8.826338432122371,-8.23470363288719,-43.06993307839388,10.696438814531549,-41.62275334608031,29.255194355552362
2704,0.21548,0.29312,0.48732,2.71826,0.7344646271510534,0.06644359464627629,-0.23804971319311205,0.0,-1.185229445506693,-1.2041108986615636,-1.2225143403441636,0.8393881453154877,-0.24976099426385934,2.4180366583787762
2705,0.51548,0.59312,0.97732,1.71826,2.5705066921606106,2.09823135755258,-63.301481835564054,0.0,-33.98972275334608,-33.980162523900574,-81.95822179732313,2.2734225621414916,-63.34027246653919,69.1244094851589
2706,0.66548,0.44312,0.24232,2.21826,-50.50310707456979,6.012667304015292,-13.914435946462719,0.0,-84.36998087954112,-87.70506692160612,-80.33173996175908,-48.12906309751434,-11.876912045889098,117.92167867359022
2707,0.36548,0.74312,0.73232,1.21826,108.48709369024864,6.496175908221867,-397.2891969407265,0.0,-79.20411089866154,-72.70315487571698,-407.321223709369,99.68212237093694,-400.4316443594646,269.6723421144075
2708,0.44048,0.36812,0.85482,1.46826,-2.8714149139579304,0.5097992351816467,-1.7356596558317332,0.0,-6.804254302103248,-7.043021032504777,-6.978250478011466,-2.6197418738049674,-1.603489483747604,10.429375580458867
2709,0.74048,0.66812,0.36482,2.46826,-125.35372848948374,23.886233269598375,-253.88862332695984,0.0,-297.23709369024857,-307.4569789674952,-457.68642447418745,-121.10181644359466,-247.82982791587,492.8200356296909
2710,0.59048,0.21812,0.60982,1.96826,-31.17705544933078,3.649378585086043,-5.260038240917777,0.0,-50.249450286806876,-52.346438814531545,-45.05318833652007,-29.634894837476097,-3.9887667304015277,69.35924383865643
2711,0.29048,0.51812,0.11982,2.96826,7.401481835564053,0.3095124282982796,-26.088981835564056,0.0,-5.752509560229444,-5.359464627151051,-27.60810229445507,7.066132887189292,-26.346152007648186,18.948604152279557
2712,0.25298,0.40562,0.54857,2.34326,1.4256692160611861,0.0960803059273459,-2.831978967495217,0.0,-1.503824091778203,-1.472036328871891,-3.8291108986615647,1.479684512428299,-2.869024856596556,3.826950734056313
2713,0.55298,0.70562,0.05857,1.34326,61.407743785850876,3.797801147227557,-246.50693116634798,0.0,-55.102772466539186,-50.358508604206456,-260.01027724665386,56.763862332695986,-248.37619502868066,174.50744054097734
2714,0.70298,0.25562,0.79357,2.84326,-169.6254780114723,17.74139579349899,-33.410611854684554,0.0,-250.74306883365205,-261.88910133843217,-221.22418738049714,-162.84655831739965,-26.35038240917782,345.7753932777072
