,ratio,rndint,kernel,length_scale,nu,alpha,periodicity,mape,r2
1790,0.45,510.0,RQ,1.0,-,1.0,-,0.0350349226575382,0.9691201104851416
1791,0.45,510.0,ESS,1.0,-,-,1.0,1.0,-16.951323178432542
1792,0.45,593.0,RBF,1.0,-,-,-,0.0402420073989322,0.9451070423966292
1793,0.45,593.0,Matern,1.0,1.5,-,-,0.0237361444407476,0.9829734652447096
1794,0.45,593.0,RQ,1.0,-,1.0,-,0.0360714899431248,0.9697005588582156
1795,0.45,593.0,ESS,1.0,-,-,1.0,0.0402419413275763,0.9451072358133732
1796,0.45,634.0,RBF,1.0,-,-,-,0.0333199479948658,0.9586301646636296
1797,0.45,634.0,Matern,1.0,1.5,-,-,0.023000302272811,0.9828020807534996
1798,0.45,634.0,RQ,1.0,-,1.0,-,0.0327725222129184,0.971248348268928
1799,0.45,634.0,ESS,1.0,-,-,1.0,0.0333199424805149,0.9586301791558078
1800,0.5,678.0,RBF,1.0,-,-,-,0.0331610515655496,0.9602110155309448
1801,0.5,678.0,Matern,1.0,1.5,-,-,0.025290400630821,0.9809859645413812
1802,0.5,678.0,RQ,1.0,-,1.0,-,0.0398567722170497,0.9634845272449836
1803,0.5,678.0,ESS,1.0,-,-,1.0,0.9780306605634432,-15.680290892955057
1804,0.5,147.0,RBF,1.0,-,-,-,0.0313124801401789,0.9707388586736356
1805,0.5,147.0,Matern,1.0,1.5,-,-,0.023489708428339,0.9838853125565232
1806,0.5,147.0,RQ,1.0,-,1.0,-,0.0355039289851665,0.9691754988655068
1807,0.5,147.0,ESS,1.0,-,-,1.0,0.0324715689567393,0.966148620159526
1808,0.5,561.0,RBF,1.0,-,-,-,0.0343109333139943,0.9557776916798209
1809,0.5,561.0,Matern,1.0,1.5,-,-,0.0242873088534348,0.9804680300707266
1810,0.5,561.0,RQ,1.0,-,1.0,-,0.0350745336831553,0.9693416225421002
1811,0.5,561.0,ESS,1.0,-,-,1.0,0.9729897564785398,-15.765956816501363
1812,0.5,237.0,RBF,1.0,-,-,-,0.0340409755758821,0.962104660842017
1813,0.5,237.0,Matern,1.0,1.5,-,-,0.0240844539724217,0.983004340978225
1814,0.5,237.0,RQ,1.0,-,1.0,-,0.035870152138025,0.9682931726313628
1815,0.5,237.0,ESS,1.0,-,-,1.0,1.0,-17.36532909467066
1816,0.5,588.0,RBF,1.0,-,-,-,0.0395237688370358,0.9492446194545424
1817,0.5,588.0,Matern,1.0,1.5,-,-,0.0242601975483546,0.9816170551554174
1818,0.5,588.0,RQ,1.0,-,1.0,-,0.0386453305105839,0.9630131793769884
1819,0.5,588.0,ESS,1.0,-,-,1.0,0.0674255493007156,0.821931938503628
1820,0.5,951.0,RBF,1.0,-,-,-,0.0356903913628313,0.955925929720107
1821,0.5,951.0,Matern,1.0,1.5,-,-,0.0232565729032734,0.9840768537839668
1822,0.5,951.0,RQ,1.0,-,1.0,-,0.0349335138084907,0.9709069301022591
1823,0.5,951.0,ESS,1.0,-,-,1.0,0.0356903569488909,0.955926029843007
1824,0.5,490.0,RBF,1.0,-,-,-,0.0346988078617745,0.9627822112596532
1825,0.5,490.0,Matern,1.0,1.5,-,-,0.0263318487672709,0.9810030630198538
1826,0.5,490.0,RQ,1.0,-,1.0,-,0.0415109342815198,0.958984212564614
1827,0.5,490.0,ESS,1.0,-,-,1.0,0.9958842323403384,-16.297895562690382
1828,0.5,395.0,RBF,1.0,-,-,-,0.0355329191760065,0.9570498032129036
1829,0.5,395.0,Matern,1.0,1.5,-,-,0.0249515999875012,0.9818501179472804
1830,0.5,395.0,RQ,1.0,-,1.0,-,0.0370955300131098,0.9663160317614522
1831,0.5,395.0,ESS,1.0,-,-,1.0,0.9999999999708497,-16.356654578097796
1832,0.5,877.0,RBF,1.0,-,-,-,0.0354147743843906,0.953284781724388
1833,0.5,877.0,Matern,1.0,1.5,-,-,0.0242719909392875,0.9832824203676528
1834,0.5,877.0,RQ,1.0,-,1.0,-,0.0372211816154296,0.9673121701795956
1835,0.5,877.0,ESS,1.0,-,-,1.0,0.035631967946047,0.9521715665058668
1836,0.5,297.0,RBF,1.0,-,-,-,0.0349050505895922,0.9645713055404724
1837,0.5,297.0,Matern,1.0,1.5,-,-,0.0251875866358605,0.983542734589025
1838,0.5,297.0,RQ,1.0,-,1.0,-,0.0417092919858537,0.96151376111311
1839,0.5,297.0,ESS,1.0,-,-,1.0,0.9799684199399654,-15.72267141395496
1840,0.5,721.0,RBF,1.0,-,-,-,0.0363096010660734,0.9530090236081764
1841,0.5,721.0,Matern,1.0,1.5,-,-,0.0245180954265876,0.9816026899763184
1842,0.5,721.0,RQ,1.0,-,1.0,-,0.0345949315450659,0.9679200812156122
1843,0.5,721.0,ESS,1.0,-,-,1.0,0.9830987668560413,-16.75074264010391
1844,0.5,711.0,RBF,1.0,-,-,-,0.0359033147841296,0.9550742443096288
1845,0.5,711.0,Matern,1.0,1.5,-,-,0.0242335858458968,0.9835059059444432
1846,0.5,711.0,RQ,1.0,-,1.0,-,0.0390044238679778,0.9663150960636816
1847,0.5,711.0,ESS,1.0,-,-,1.0,0.9951235897708686,-15.840216235493475
1848,0.5,985.0,RBF,1.0,-,-,-,1.0,-16.34970748392007
1849,0.5,985.0,Matern,1.0,1.5,-,-,0.0242872123174334,0.9803959729461365
1850,0.5,985.0,RQ,1.0,-,1.0,-,0.037806408286907,0.965080328929112
1851,0.5,985.0,ESS,1.0,-,-,1.0,0.038411665687179,0.9497040274274856
1852,0.5,171.0,RBF,1.0,-,-,-,1.0,-16.003066994157216
1853,0.5,171.0,Matern,1.0,1.5,-,-,0.0252140205029122,0.9818481164899128
1854,0.5,171.0,RQ,1.0,-,1.0,-,0.0423749204556861,0.960209400330917
1855,0.5,171.0,ESS,1.0,-,-,1.0,0.0321118918155589,0.9674092109310268
1856,0.5,75.0,RBF,1.0,-,-,-,0.0341023830496403,0.9547991624390446
1857,0.5,75.0,Matern,1.0,1.5,-,-,0.0253049205570689,0.9790416613611336
1858,0.5,75.0,RQ,1.0,-,1.0,-,0.0353967544302815,0.9663032667074356
1859,0.5,75.0,ESS,1.0,-,-,1.0,1.0,-17.10500891471154
1860,0.5,16.0,RBF,1.0,-,-,-,0.0375840721288405,0.947254389988628
1861,0.5,16.0,Matern,1.0,1.5,-,-,0.0257894099913823,0.9792546167544532
1862,0.5,16.0,RQ,1.0,-,1.0,-,0.0391583008570472,0.9644018510384114
1863,0.5,16.0,ESS,1.0,-,-,1.0,0.0375840732161826,0.9472543842128994
1864,0.5,669.0,RBF,1.0,-,-,-,0.0336940304389611,0.959687124140532
1865,0.5,669.0,Matern,1.0,1.5,-,-,0.0242958988440058,0.9807662780380834
1866,0.5,669.0,RQ,1.0,-,1.0,-,0.0356602019271902,0.9650071029343072
1867,0.5,669.0,ESS,1.0,-,-,1.0,0.0310248844634603,0.9691248993485562
1868,0.5,530.0,RBF,1.0,-,-,-,0.0399573938323478,0.9443625608986947
1869,0.5,530.0,Matern,1.0,1.5,-,-,0.0244994546719338,0.9802448644025284
1870,0.5,530.0,RQ,1.0,-,1.0,-,0.0377230413408414,0.9651435824591722
1871,0.5,530.0,ESS,1.0,-,-,1.0,0.0359890828077559,0.9555509642240332
1872,0.5,999.0,RBF,1.0,-,-,-,0.0358589524587808,0.9604299052172094
1873,0.5,999.0,Matern,1.0,1.5,-,-,0.0253297706247417,0.9813504391997316
1874,0.5,999.0,RQ,1.0,-,1.0,-,0.0394998654277385,0.9628908170133778
1875,0.5,999.0,ESS,1.0,-,-,1.0,0.0345667167746878,0.9630673068806748
1876,0.5,794.0,RBF,1.0,-,-,-,1.0,-17.115729946226768
1877,0.5,794.0,Matern,1.0,1.5,-,-,0.023677752097259,0.9832593454221102
1878,0.5,794.0,RQ,1.0,-,1.0,-,0.0371815807332856,0.9644960663006102
1879,0.5,794.0,ESS,1.0,-,-,1.0,1.0,-17.115729946226768
1880,0.5,936.0,RBF,1.0,-,-,-,0.029961743872025,0.96661695258644
1881,0.5,936.0,Matern,1.0,1.5,-,-,0.0237338186747133,0.9809468759400768
1882,0.5,936.0,RQ,1.0,-,1.0,-,0.0361941284867815,0.9641451996376564
1883,0.5,936.0,ESS,1.0,-,-,1.0,0.0283772744076854,0.9709143722608996
1884,0.5,111.0,RBF,1.0,-,-,-,0.0345529656600817,0.96039973903697
1885,0.5,111.0,Matern,1.0,1.5,-,-,0.0250557444392177,0.9816040175331904
1886,0.5,111.0,RQ,1.0,-,1.0,-,0.0426092776823968,0.9603138795500964
1887,0.5,111.0,ESS,1.0,-,-,1.0,0.9940332388513222,-15.775791723661088
1888,0.5,816.0,RBF,1.0,-,-,-,0.0343403837019066,0.959996528486454
1889,0.5,816.0,Matern,1.0,1.5,-,-,0.024179330381736,0.9821225029265236
1890,0.5,816.0,RQ,1.0,-,1.0,-,0.0360352269404089,0.9669984971702312
1891,0.5,816.0,ESS,1.0,-,-,1.0,0.9806894814649354,-16.589504537310173
1892,0.5,968.0,RBF,1.0,-,-,-,0.0330616313301376,0.9687599192323376
1893,0.5,968.0,Matern,1.0,1.5,-,-,0.0250761932576391,0.9834527174027516
1894,0.5,968.0,RQ,1.0,-,1.0,-,0.0405030274443114,0.9637194715145808
1895,0.5,968.0,ESS,1.0,-,-,1.0,0.0330616307204548,0.9687599207398216
1896,0.5,48.0,RBF,1.0,-,-,-,0.0349094777659266,0.9622784099470882
1897,0.5,48.0,Matern,1.0,1.5,-,-,0.0237111830304946,0.9830607145582644
1898,0.5,48.0,RQ,1.0,-,1.0,-,0.034918019453167,0.9681840649808012
1899,0.5,48.0,ESS,1.0,-,-,1.0,0.0349094779778552,0.962278409035641
1900,0.5,986.0,RBF,1.0,-,-,-,1.0,-16.550792394704303
1901,0.5,986.0,Matern,1.0,1.5,-,-,0.0252729454783061,0.9819221099587504
1902,0.5,986.0,RQ,1.0,-,1.0,-,0.0395863326841281,0.9643659398944372
1903,0.5,986.0,ESS,1.0,-,-,1.0,0.0348403356861173,0.9601764334620702
1904,0.5,829.0,RBF,1.0,-,-,-,0.0346520483615765,0.9597302857905547
1905,0.5,829.0,Matern,1.0,1.5,-,-,0.0239724727236872,0.9833102500514576
1906,0.5,829.0,RQ,1.0,-,1.0,-,0.0353928152615064,0.9685494207306058
1907,0.5,829.0,ESS,1.0,-,-,1.0,0.0346520027029231,0.9597303875151658
1908,0.5,996.0,RBF,1.0,-,-,-,0.0318536314531394,0.96780680338294
1909,0.5,996.0,Matern,1.0,1.5,-,-,0.0234439136899453,0.9837651315385768
1910,0.5,996.0,RQ,1.0,-,1.0,-,0.0362909631109263,0.9680756165142206
1911,0.5,996.0,ESS,1.0,-,-,1.0,0.9971379675545192,-16.805824858269087
1912,0.5,272.0,RBF,1.0,-,-,-,0.0331746403583389,0.9643072057065674
1913,0.5,272.0,Matern,1.0,1.5,-,-,0.0252901571492753,0.9816646887441478
1914,0.5,272.0,RQ,1.0,-,1.0,-,0.0386804993563702,0.9652619817007712
1915,0.5,272.0,ESS,1.0,-,-,1.0,0.9957958297758704,-16.653963834381038
1916,0.5,759.0,RBF,1.0,-,-,-,1.0,-16.64003527566136
1917,0.5,759.0,Matern,1.0,1.5,-,-,0.0256695988766881,0.9824616035147437
1918,0.5,759.0,RQ,1.0,-,1.0,-,0.0396025356225214,0.9645051467055392
1919,0.5,759.0,ESS,1.0,-,-,1.0,0.9958890066104796,-16.55633733842161
1920,0.5,390.0,RBF,1.0,-,-,-,0.037438537756646,0.9504894057895406
1921,0.5,390.0,Matern,1.0,1.5,-,-,0.0251388274792624,0.9819887629737252
1922,0.5,390.0,RQ,1.0,-,1.0,-,0.0391544712377847,0.9636409738119928
1923,0.5,390.0,ESS,1.0,-,-,1.0,1.0,-16.785317014073538
1924,0.5,930.0,RBF,1.0,-,-,-,0.0354018901582224,0.956650201110176
1925,0.5,930.0,Matern,1.0,1.5,-,-,0.0259181485546875,0.9795886031153722
1926,0.5,930.0,RQ,1.0,-,1.0,-,0.0404323175427034,0.9596419379391072
1927,0.5,930.0,ESS,1.0,-,-,1.0,0.9915442841746,-16.634220757074292
1928,0.5,633.0,RBF,1.0,-,-,-,1.0,-16.921793821088066
1929,0.5,633.0,Matern,1.0,1.5,-,-,0.025310560239569,0.9793482885664996
1930,0.5,633.0,RQ,1.0,-,1.0,-,0.0363984601070057,0.9655072920359952
1931,0.5,633.0,ESS,1.0,-,-,1.0,0.9792832484411894,-16.476719737265267
1932,0.5,928.0,RBF,1.0,-,-,-,0.0351207950616373,0.9602673610849656
1933,0.5,928.0,Matern,1.0,1.5,-,-,0.023749890418323,0.982816640048374
1934,0.5,928.0,RQ,1.0,-,1.0,-,0.0368417328457594,0.9672274960938676
1935,0.5,928.0,ESS,1.0,-,-,1.0,0.9928998625565764,-16.285085326321717
1936,0.5,854.0,RBF,1.0,-,-,-,0.0394086347753527,0.9508289483979376
1937,0.5,854.0,Matern,1.0,1.5,-,-,0.0249954367256415,0.9816408439609978
1938,0.5,854.0,RQ,1.0,-,1.0,-,0.0397655511232648,0.9647188710334864
1939,0.5,854.0,ESS,1.0,-,-,1.0,0.0394085589698628,0.9508291527084606
1940,0.5,554.0,RBF,1.0,-,-,-,0.0349609409755128,0.9539677686375724
1941,0.5,554.0,Matern,1.0,1.5,-,-,0.0251400736777925,0.9784691772077
1942,0.5,554.0,RQ,1.0,-,1.0,-,0.0355269790132332,0.9643789722587752
1943,0.5,554.0,ESS,1.0,-,-,1.0,0.0349609304084893,0.9539678055243056
1944,0.5,562.0,RBF,1.0,-,-,-,1.0,-17.623117550232905
1945,0.5,562.0,Matern,1.0,1.5,-,-,0.0236182236286994,0.982117464965657
1946,0.5,562.0,RQ,1.0,-,1.0,-,0.0355246927796137,0.9677858043009276
1947,0.5,562.0,ESS,1.0,-,-,1.0,0.0321123456825687,0.9625660773162886
1948,0.5,78.0,RBF,1.0,-,-,-,1.0,-16.96265727669997
1949,0.5,78.0,Matern,1.0,1.5,-,-,0.0250420988434653,0.980772066718314
1950,0.5,78.0,RQ,1.0,-,1.0,-,0.0374269765180342,0.9649496260417694
1951,0.5,78.0,ESS,1.0,-,-,1.0,1.0,-16.96265727669997
1952,0.5,222.0,RBF,1.0,-,-,-,1.0,-16.93722457169554
1953,0.5,222.0,Matern,1.0,1.5,-,-,0.0235978575607776,0.984568151634512
1954,0.5,222.0,RQ,1.0,-,1.0,-,0.037428042623455,0.9672107257448058
1955,0.5,222.0,ESS,1.0,-,-,1.0,0.0335596702950602,0.9660808564896204
1956,0.5,294.0,RBF,1.0,-,-,-,0.033347463380844,0.9613337001077236
1957,0.5,294.0,Matern,1.0,1.5,-,-,0.0236969980820765,0.983046872768763
1958,0.5,294.0,RQ,1.0,-,1.0,-,0.0363889100550223,0.9690853252276086
1959,0.5,294.0,ESS,1.0,-,-,1.0,0.0333438969886456,0.9613427561018978
1960,0.5,725.0,RBF,1.0,-,-,-,0.0346157141100929,0.9606626142844704
1961,0.5,725.0,Matern,1.0,1.5,-,-,0.0230803267756517,0.984357617937005
1962,0.5,725.0,RQ,1.0,-,1.0,-,0.0341055652633279,0.9725764385573924
1963,0.5,725.0,ESS,1.0,-,-,1.0,0.9960033678068848,-16.38168864513402
1964,0.5,582.0,RBF,1.0,-,-,-,0.0374824537981835,0.9533352781168308
1965,0.5,582.0,Matern,1.0,1.5,-,-,0.0255972745697346,0.9792966069853052
1966,0.5,582.0,RQ,1.0,-,1.0,-,0.039459650690152,0.9608870353819432
1967,0.5,582.0,ESS,1.0,-,-,1.0,0.9958988853103288,-16.456502536232055
1968,0.5,731.0,RBF,1.0,-,-,-,0.0331428808302291,0.9688616717612318
1969,0.5,731.0,Matern,1.0,1.5,-,-,0.025543744066387,0.9820028036851238
1970,0.5,731.0,RQ,1.0,-,1.0,-,0.0396514958239941,0.962728650118404
1971,0.5,731.0,ESS,1.0,-,-,1.0,0.99498790557671,-16.403916607327123
1972,0.5,249.0,RBF,1.0,-,-,-,0.0366533637451775,0.952720329784898
1973,0.5,249.0,Matern,1.0,1.5,-,-,0.0276044827344484,0.9793672717090788
1974,0.5,249.0,RQ,1.0,-,1.0,-,0.039280680322258,0.9635015003784724
1975,0.5,249.0,ESS,1.0,-,-,1.0,0.9979404083514062,-16.159606745980778
1976,0.5,791.0,RBF,1.0,-,-,-,0.0329805742853194,0.965553134845586
1977,0.5,791.0,Matern,1.0,1.5,-,-,0.0243460630442441,0.9833755746416152
1978,0.5,791.0,RQ,1.0,-,1.0,-,0.0372582798272612,0.9673102209626112
1979,0.5,791.0,ESS,1.0,-,-,1.0,0.0329805503717834,0.9655531920043512
1980,0.5,35.0,RBF,1.0,-,-,-,0.0358402749567648,0.956858241859403
1981,0.5,35.0,Matern,1.0,1.5,-,-,0.0242465710050446,0.9814495028958776
1982,0.5,35.0,RQ,1.0,-,1.0,-,0.0365795044344376,0.9667017301910156
1983,0.5,35.0,ESS,1.0,-,-,1.0,0.9948413710952766,-16.37470165299136
1984,0.5,180.0,RBF,1.0,-,-,-,0.0358213268072387,0.9573232451570616
1985,0.5,180.0,Matern,1.0,1.5,-,-,0.0236001986317538,0.9837315794482424
1986,0.5,180.0,RQ,1.0,-,1.0,-,0.0365181470257846,0.9677616923039448
1987,0.5,180.0,ESS,1.0,-,-,1.0,0.0351095445095715,0.959375816716618
1988,0.5,510.0,RBF,1.0,-,-,-,0.0383566214164049,0.9498621174434768
1989,0.5,510.0,Matern,1.0,1.5,-,-,0.026395354454366,0.979618502496612
1990,0.5,510.0,RQ,1.0,-,1.0,-,0.037199102245482,0.9661296873871038
1991,0.5,510.0,ESS,1.0,-,-,1.0,1.0,-16.675405282324352
1992,0.5,593.0,RBF,1.0,-,-,-,0.0406503404974614,0.9473913355343716
1993,0.5,593.0,Matern,1.0,1.5,-,-,0.024884154135587,0.982053498330726
1994,0.5,593.0,RQ,1.0,-,1.0,-,0.0377605134844578,0.9678961013551752
1995,0.5,593.0,ESS,1.0,-,-,1.0,0.0406502734462935,0.947391511403482
1996,0.5,634.0,RBF,1.0,-,-,-,0.0333667938167606,0.958556962640694
1997,0.5,634.0,Matern,1.0,1.5,-,-,0.0247343946076928,0.9798870915412764
1998,0.5,634.0,RQ,1.0,-,1.0,-,0.0352693906801027,0.9661316191974936
1999,0.5,634.0,ESS,1.0,-,-,1.0,0.0333667889301458,0.9585569739143704
2000,0.55,678.0,RBF,1.0,-,-,-,0.0334869276134959,0.959537765483348
2001,0.55,678.0,Matern,1.0,1.5,-,-,0.0262933372894871,0.979735618038762
2002,0.55,678.0,RQ,1.0,-,1.0,-,0.0423231339392077,0.960008482695133
2003,0.55,678.0,ESS,1.0,-,-,1.0,0.981929896848692,-15.762832420049126
2004,0.55,147.0,RBF,1.0,-,-,-,0.0334048890889766,0.9618026982007756
2005,0.55,147.0,Matern,1.0,1.5,-,-,0.0249215654024959,0.980749221947014
2006,0.55,147.0,RQ,1.0,-,1.0,-,0.0377725768144937,0.965236418488153
2007,0.55,147.0,ESS,1.0,-,-,1.0,0.0348011085393677,0.9557297422003688
2008,0.55,561.0,RBF,1.0,-,-,-,0.0352769128794395,0.9522718171272332
2009,0.55,561.0,Matern,1.0,1.5,-,-,0.0245425691971762,0.9806813314515738
2010,0.55,561.0,RQ,1.0,-,1.0,-,0.0359840197025019,0.9682682114896478
2011,0.55,561.0,ESS,1.0,-,-,1.0,0.9752187245703198,-16.098345035379932
2012,0.55,237.0,RBF,1.0,-,-,-,0.035890162148364,0.9569348071950088
2013,0.55,237.0,Matern,1.0,1.5,-,-,0.0256957754166325,0.9810720995607564
2014,0.55,237.0,RQ,1.0,-,1.0,-,0.0400521945203341,0.9628785455508962
2015,0.55,237.0,ESS,1.0,-,-,1.0,0.0369768929025718,0.9522204572018876
2016,0.55,588.0,RBF,1.0,-,-,-,0.0415190502612595,0.9473730703690996
2017,0.55,588.0,Matern,1.0,1.5,-,-,0.0258706398341639,0.980550996464844
2018,0.55,588.0,RQ,1.0,-,1.0,-,0.0412337902406648,0.9599454250357192
2019,0.55,588.0,ESS,1.0,-,-,1.0,0.0753984823860358,0.7895269161011144
2020,0.55,951.0,RBF,1.0,-,-,-,0.0365048654713853,0.955565021931808
2021,0.55,951.0,Matern,1.0,1.5,-,-,0.0239069473258543,0.9830769038926604
2022,0.55,951.0,RQ,1.0,-,1.0,-,0.03786676753701,0.9666690271666716
2023,0.55,951.0,ESS,1.0,-,-,1.0,0.0365048273546474,0.9555651259857094
2024,0.55,490.0,RBF,1.0,-,-,-,0.0377385962757696,0.958157784777857
2025,0.55,490.0,Matern,1.0,1.5,-,-,0.0284390137722541,0.9779007415725908
2026,0.55,490.0,RQ,1.0,-,1.0,-,0.0440704543492028,0.9528028270413332
2027,0.55,490.0,ESS,1.0,-,-,1.0,0.9962522244311254,-16.45124022190543
2028,0.55,395.0,RBF,1.0,-,-,-,0.0367986357292881,0.9572892639287316
2029,0.55,395.0,Matern,1.0,1.5,-,-,0.0258356625381207,0.9803251640617588
2030,0.55,395.0,RQ,1.0,-,1.0,-,0.0394694266409292,0.963011860564639
2031,0.55,395.0,ESS,1.0,-,-,1.0,0.9999999999753694,-16.42873935654842
2032,0.55,877.0,RBF,1.0,-,-,-,0.0361322043438975,0.9511977198642952
2033,0.55,877.0,Matern,1.0,1.5,-,-,0.0256640157921199,0.97999970266841
2034,0.55,877.0,RQ,1.0,-,1.0,-,0.0383696359065486,0.9636980161628
2035,0.55,877.0,ESS,1.0,-,-,1.0,0.0357051210157614,0.9483952818270877
2036,0.55,297.0,RBF,1.0,-,-,-,0.0371375889843396,0.9570919486599584
2037,0.55,297.0,Matern,1.0,1.5,-,-,0.0282219845025685,0.9781535164499032
2038,0.55,297.0,RQ,1.0,-,1.0,-,0.0455492288440447,0.953584218652226
2039,0.55,297.0,ESS,1.0,-,-,1.0,0.9827422272280368,-15.871361903400246
2040,0.55,721.0,RBF,1.0,-,-,-,0.0360714667828776,0.954624913555194
2041,0.55,721.0,Matern,1.0,1.5,-,-,0.0259303692785687,0.9791455764608404
2042,0.55,721.0,RQ,1.0,-,1.0,-,0.037436145220365,0.961761830358588
2043,0.55,721.0,ESS,1.0,-,-,1.0,0.9828589530255284,-17.053359755209012
2044,0.55,711.0,RBF,1.0,-,-,-,0.0364525130856406,0.9482837563630152
2045,0.55,711.0,Matern,1.0,1.5,-,-,0.0252681122434816,0.9804214903313356
2046,0.55,711.0,RQ,1.0,-,1.0,-,0.0412511021115015,0.9615828486407668
2047,0.55,711.0,ESS,1.0,-,-,1.0,0.9951814942252366,-16.154859962338538
2048,0.55,985.0,RBF,1.0,-,-,-,1.0,-16.226004615123355
2049,0.55,985.0,Matern,1.0,1.5,-,-,0.0259978308161042,0.978855252056405
2050,0.55,985.0,RQ,1.0,-,1.0,-,0.0416998369492521,0.9597880284582576
2051,0.55,985.0,ESS,1.0,-,-,1.0,0.0408909079887462,0.9445606455482644
2052,0.55,171.0,RBF,1.0,-,-,-,1.0,-15.811656169870894
2053,0.55,171.0,Matern,1.0,1.5,-,-,0.0271071358489114,0.9791424722677076
2054,0.55,171.0,RQ,1.0,-,1.0,-,0.0470976230263521,0.9523997701216842
2055,0.55,171.0,ESS,1.0,-,-,1.0,0.0349957572635636,0.9618365655652308
2056,0.55,75.0,RBF,1.0,-,-,-,0.0332251487143753,0.9610885433159544
2057,0.55,75.0,Matern,1.0,1.5,-,-,0.0270383349580471,0.978004311839526
2058,0.55,75.0,RQ,1.0,-,1.0,-,0.0382070153249494,0.9622701885809928
2059,0.55,75.0,ESS,1.0,-,-,1.0,1.0,-16.98126158063962
2060,0.55,16.0,RBF,1.0,-,-,-,0.0364086051534329,0.9507885237868948
2061,0.55,16.0,Matern,1.0,1.5,-,-,0.0263566153598165,0.9786355199200966
2062,0.55,16.0,RQ,1.0,-,1.0,-,0.0405500222141632,0.9621768766888152
2063,0.55,16.0,ESS,1.0,-,-,1.0,0.036408605679567,0.9507885213144268
2064,0.55,669.0,RBF,1.0,-,-,-,0.0345541315892677,0.958425556666498
2065,0.55,669.0,Matern,1.0,1.5,-,-,0.0261626320441105,0.9789722655375652
2066,0.55,669.0,RQ,1.0,-,1.0,-,0.0400523272767079,0.9597458618417803
2067,0.55,669.0,ESS,1.0,-,-,1.0,0.0349420218020323,0.9526174291675344
2068,0.55,530.0,RBF,1.0,-,-,-,0.0402745460912135,0.947730201731726
2069,0.55,530.0,Matern,1.0,1.5,-,-,0.0258690300331975,0.97934027852893
2070,0.55,530.0,RQ,1.0,-,1.0,-,0.0409525226871433,0.961486199399927
2071,0.55,530.0,ESS,1.0,-,-,1.0,0.035721417162631,0.9599128590294976
2072,0.55,999.0,RBF,1.0,-,-,-,0.0392203201427648,0.9509770873293144
2073,0.55,999.0,Matern,1.0,1.5,-,-,0.0271996081538698,0.9778914565295312
2074,0.55,999.0,RQ,1.0,-,1.0,-,0.0420734983329143,0.9581072959836938
2075,0.55,999.0,ESS,1.0,-,-,1.0,0.036456265822779,0.959252757278551
2076,0.55,794.0,RBF,1.0,-,-,-,1.0,-17.50550598312861
2077,0.55,794.0,Matern,1.0,1.5,-,-,0.0258548541197406,0.9799771421262112
2078,0.55,794.0,RQ,1.0,-,1.0,-,0.0386971083038705,0.9616355279331886
2079,0.55,794.0,ESS,1.0,-,-,1.0,1.0,-17.50550598312861
2080,0.55,936.0,RBF,1.0,-,-,-,0.0331530795072157,0.9626036967151512
2081,0.55,936.0,Matern,1.0,1.5,-,-,0.0256178743983708,0.9786060955759524
2082,0.55,936.0,RQ,1.0,-,1.0,-,0.0403163079962334,0.9586385471043636
2083,0.55,936.0,ESS,1.0,-,-,1.0,0.0323861910029471,0.9653465498087448
2084,0.55,111.0,RBF,1.0,-,-,-,0.0361756032865809,0.9596746161707248
2085,0.55,111.0,Matern,1.0,1.5,-,-,0.0268755411029533,0.9788396181064182
2086,0.55,111.0,RQ,1.0,-,1.0,-,0.0472660015388019,0.9524768373485024
2087,0.55,111.0,ESS,1.0,-,-,1.0,0.9911480510419144,-15.694250623863535
2088,0.55,816.0,RBF,1.0,-,-,-,0.0369892498584134,0.9514266137568278
2089,0.55,816.0,Matern,1.0,1.5,-,-,0.0256440056626518,0.979633501315041
2090,0.55,816.0,RQ,1.0,-,1.0,-,0.038595408772409,0.9637068522374106
2091,0.55,816.0,ESS,1.0,-,-,1.0,0.9824021946884368,-16.61665018388866
2092,0.55,968.0,RBF,1.0,-,-,-,0.0350782358396705,0.9630322989004944
2093,0.55,968.0,Matern,1.0,1.5,-,-,0.0258400136472698,0.9817416525118589
2094,0.55,968.0,RQ,1.0,-,1.0,-,0.042966771242253,0.9591487178089074
2095,0.55,968.0,ESS,1.0,-,-,1.0,0.0350782352392919,0.96303230035521
2096,0.55,48.0,RBF,1.0,-,-,-,0.0345934676525595,0.9635432004681974
2097,0.55,48.0,Matern,1.0,1.5,-,-,0.0240418619121559,0.9832654312760604
2098,0.55,48.0,RQ,1.0,-,1.0,-,0.0369429512354556,0.9666791249264948
2099,0.55,48.0,ESS,1.0,-,-,1.0,0.0337234037256956,0.9640891558972396
2100,0.55,986.0,RBF,1.0,-,-,-,1.0,-16.622717475664004
2101,0.55,986.0,Matern,1.0,1.5,-,-,0.026909327312544,0.9791633772625944
2102,0.55,986.0,RQ,1.0,-,1.0,-,0.0415440358035126,0.960653980057505
2103,0.55,986.0,ESS,1.0,-,-,1.0,0.9999999982518012,-16.62271740649866
2104,0.55,829.0,RBF,1.0,-,-,-,0.035827816603413,0.959824910784034
2105,0.55,829.0,Matern,1.0,1.5,-,-,0.0251481925802814,0.9829684496379224
2106,0.55,829.0,RQ,1.0,-,1.0,-,0.0379091982199753,0.9662067238235224
2107,0.55,829.0,ESS,1.0,-,-,1.0,0.0358277613791666,0.959825048384204
