,#,substance,SigC800,SigBr730,EpsC800,EpsBr730,MAPE_dens1,MAPE_dens2,MAPE_RCE1,MAPE_RCE2,prediction_1-bromobutane,prediction_2-bromobutane,RCE1,RCE2,RCE3,RCE4,RCE5,RCE6,RCE7,RCE8,RCE9,RCE21,RCE22,RCE23
21,minMAPE-1,both,0.3405859118741677,0.47696374218908316,0.4608138186732009,2.387465583175105,0.06666388920359619,20.358432545802117,328.7047841684457,66.22931117734579,1276.6504978984594,1514.7108735889196,1.8343690248565991,0.011472275334608465,-2.0184034416825987,0.0,-1.317638623326961,-1.2978011472275282,-3.214149139579345,1.7215583173996183,-2.0062141491395806,0.0,0.7707934990439756,-0.6577437858508627
22,minMAPE-2,both,0.13380023246514922,0.37683320458719594,0.5255318158828072,2.5589944927972614,339.93628447894946,713.3788442216224,251.2946432035683,27.50263220234162,5612.707117382437,10236.372754529119,1.2899139579349883,0.03991395793499082,-0.6598948374760983,0.0,-1.1245219885277276,-1.1266730401529632,-1.7595602294455053,1.2989961759082223,-0.6706500956022972,0.0,1.181644359464631,0.7225143403441673
23,minMAPE-3,both,0.10832397540664031,0.384159075601632,0.3829671430755227,2.3156831478941835,940.6148378930135,933.5845745365842,260.60954458941666,28.815543920773294,13276.164101839066,-10490.661870542914,1.3384321223709355,0.011233269598469656,-0.7712715105162533,0.0,-1.1761472275334657,-1.1615678776290663,-1.879063097514339,1.3424952198852749,-0.770076481835566,0.0,1.157743785850859,0.6641969407265765
24,minMAPE-4,both,0.10185507311237588,0.3766583651331177,0.38942469475388647,2.330527390214434,1690.7189309666473,253.6158699514163,254.86030474383688,27.2873248395801,22845.992121272488,4450.255723338574,1.2848948374761004,0.006214149139581849,-0.6553537284894814,0.0,-1.1656309751433989,-1.143881453154876,-1.7755736137667308,1.268881453154875,-0.657265774378585,0.0,1.1938336520076425,0.7416347992351768
25,minMAPE-5,both,0.26893396302447475,0.5167431525122655,0.5137809809439685,2.4434240709107935,35.02667616392298,1.9584598075221065,346.00616026750737,84.4358964185938,1722.6703344993293,1283.1472166776657,2.106596558317398,-0.014101338432128565,-2.7750956022944595,0.0,-1.2172562141491439,-1.191204588910136,-3.837476099426389,2.022466539196938,-2.781548757170173,0.0,0.6706500956022904,-1.1904875717017196
26,minMAPE-6,both,0.15390345306529155,0.4092792575585356,0.424657475162345,2.3156344712728094,122.6939178246384,2.9990110219259036,273.46402851531036,41.15895995861099,2841.1290036067367,1296.2425537109375,1.5047801147227515,0.002868068833652116,-1.0984703632887198,0.0,-1.169933078393884,-1.1711281070745712,-2.1869024856596573,1.5133843212237077,-1.102772466539198,0.0,1.1324091778202676,0.34631931166348284
27,minMAPE-7,both,0.1221207824916839,0.35346008959677955,0.3985186116616716,2.3358210916530044,4.350724572446922,1065.2853245446202,245.03336061263687,35.20057433494664,1331.3065440952778,-12148.115809394047,1.096558317399616,0.010277246653921216,-0.40750478011472574,0.0,-1.150095602294458,-1.1508126195028674,-1.53465583173996,1.1293021032504766,-0.4120458891013427,0.0,1.2119980879541103,0.9811185468451286
28,minMAPE-8,both,0.25423347746978187,0.5217137975818494,0.5139651834932025,2.4452301886801586,9.131790663703034,0.6063353126449751,351.7681232755277,93.5532288539319,1392.3033852875233,1266.130729909637,2.0363288718929278,0.062380497131930134,-2.8733269598470343,0.0,-1.221319311663483,-1.2021988527724667,-3.9514818355640573,1.996414913957937,-2.8914913957935022,0.0,0.6108986615678735,-1.334608030592735
29,minMAPE-9,both,0.12001981979748935,0.3721127293147561,0.5297451125215289,2.5305647422868804,1229.4203917658695,155.2230258193644,249.56999097321497,24.953592977502247,-14409.145358148962,3211.981779936701,1.2566921606118502,0.03585086042064466,-0.6075525812619507,0.0,-1.12404397705545,-1.1357552581261974,-1.709847036328871,1.2796367112810672,-0.6027724665392017,0.0,1.1641969407265795,0.7619502868068873
30,minMAPE-10,both,0.0954279215069326,0.3731106864840427,0.39327247948278754,2.317081917171723,379.0122909259695,2420.9805586719776,253.57031501149345,25.42845068580745,6111.238807633519,31726.54033088684,1.26003824091778,0.029158699808791988,-0.6171128107074554,0.0,-1.1586998087954141,-1.1534416826003808,-1.7425908221797315,1.258365200764815,-0.626673040152967,0.0,1.1859464627151024,0.7827437858508618
31,minMAPE-11,both,0.13427882674785246,0.37987894585891907,0.7461030823949953,2.4589587408794835,303.54801984604603,124.9748765488359,252.79974748195272,27.92922434677007,5148.465637195855,2831.3088213671,1.3147705544933088,0.013623326959850949,-0.694311663479917,0.0,-1.118307839388139,-1.1276290630975117,-1.807361376673036,1.302342256214152,-0.7031548757170121,0.0,1.1766252390057366,0.7067399617590807
32,minMAPE-12,both,0.24521573084471845,0.3737105447793111,0.6524119711352692,2.4975533331352424,3.813546067178206,36.235057906257666,239.09704475637312,25.569946877957943,1324.4532207250595,802.4817962497473,1.2786806883365187,0.042543021032504125,-0.5982313575525846,0.0,-1.0442160611854683,-1.0518642447418762,-1.6383843212237137,1.279875717017206,-0.6108986615678804,0.0,1.183078393881457,0.7693594646271497
33,minMAPE-13,both,0.110260705378729,0.3740699636758399,0.3890325579911225,2.3290022646099255,941.922708773855,340.3173659232149,254.1449750266707,26.302366396313044,13292.849918536842,-3024.394050143659,1.255019120458892,0.03919694072657439,-0.6343212237093682,0.0,-1.157743785850859,-1.1598948374761013,-1.7461759082218,1.2693594646271527,-0.6338432122370973,0.0,1.1978967495219885,0.7693594646271497
34,minMAPE-14,both,0.12218543119431706,0.36401512757269955,0.3865538691043388,2.4165739407349327,319.75104856274316,0.9151011925926273,249.63631931158878,28.788833899417615,-2803.5838775634766,1270.0165485087782,1.1610898661567888,0.020076481835564812,-0.5203154875716999,0.0,-1.1675430210325026,-1.1355162523900584,-1.6436424474187403,1.1579827915869978,-0.5270076481835594,0.0,1.1809273422562148,0.8671128107074604
35,minMAPE-15,both,0.32916638631746237,0.4018304205677219,0.5760070120992535,2.4100664298758563,13.662740683437407,0.690290584633357,273.4378814760713,35.69275257909697,1450.1092456392944,1267.1873070076108,1.3957934990439778,0.05019120458891203,-0.923996175908225,0.0,-1.2306405353728491,-1.2043499043977024,-2.0963193116634833,1.3804971319311687,-0.9230401529636698,0.0,1.1266730401529632,0.4674952198852746
36,minMAPE-16,both,0.21389274360489274,0.37356272820098185,0.5240333178824252,2.325719014471898,0.3479669090587541,27.592368067838297,245.2547104442889,25.38753699385468,1271.3606381742284,1605.749952133745,1.2739005736137696,0.027485659655833914,-0.6307361376673064,0.0,-1.087715105162521,-1.096558317399616,-1.6696940726577414,1.256692160611857,-0.6297801147227512,0.0,1.1833173996175892,0.7739005736137666
37,minMAPE-17,both,0.2571444230502103,0.5200242884884314,0.5209929922137007,2.445793230143225,10.617711446566268,0.03202758436407605,347.61858203520137,88.07535739330599,1140.3392373647075,1258.903067149222,2.04636711281071,0.09775334608030396,-2.868785850860417,0.0,-1.1854684512428317,-1.2041108986615636,-3.8898183556405366,2.0712237093690242,-2.8561185468451216,0.0,0.6818833652007601,-1.2712715105162564
38,minMAPE-18,both,0.2205246408531215,0.2867388230656735,0.3780701015174641,2.4130971064925584,1.3731172820852515,2.3766655989959213,217.75837346086763,56.386162239796846,1293.3182302848436,1288.4103365633637,0.5908221797323088,0.001434034416826058,0.08245697896749495,0.0,-1.0638145315487624,-1.0707456978967538,-0.9906787762906334,0.6106596558317348,0.08269598470363375,0.0,1.2265774378585097,1.459608030592734
39,minMAPE-19,both,0.247909333391105,0.5170923203496083,0.5131530125291006,2.445082520792876,21.24950939806642,0.4697902881446745,338.846729094687,87.76643678993213,1004.6987590994686,1252.5876892236993,2.020315487571702,0.052103250478008914,-2.745936902485661,0.0,-1.1460325047801185,-1.1465105162523892,-3.813097514340346,2.132887189292538,-2.8059273422562163,0.0,0.6340822179732293,-1.2260994263862321
