,ratio,rndint,degree,mape,r2
5395,0.55,294.0,6.0,0.013494808623786802,0.9952597440730989
5396,0.55,294.0,7.0,0.015683377573517652,0.992567055618451
5397,0.55,294.0,8.0,0.023240270717987618,0.9790356098309269
5398,0.55,294.0,9.0,0.07788918216263811,0.6062727149760875
5399,0.55,294.0,10.0,0.8578274893587324,-98.48978381213354
5400,0.55,725.0,1.0,0.14537468367799974,0.5913445321941081
5401,0.55,725.0,2.0,0.0653355060904672,0.9184642431137648
5402,0.55,725.0,3.0,0.03362821148136769,0.9753598198662954
5403,0.55,725.0,4.0,0.02394515284344295,0.9871541456876376
5404,0.55,725.0,5.0,0.01635304945669488,0.9935385037437318
5405,0.55,725.0,6.0,0.013477587298003895,0.9947756088735199
5406,0.55,725.0,7.0,0.01657818490686526,0.9922437743343068
5407,0.55,725.0,8.0,0.023665486727934535,0.9769915891412168
5408,0.55,725.0,9.0,0.05714774987607023,0.7256379136952329
5409,0.55,725.0,10.0,0.5504357952063433,-39.9832478433765
5410,0.55,582.0,1.0,0.15074251327252247,0.5769248838628036
5411,0.55,582.0,2.0,0.0663199996148028,0.9148889613343589
5412,0.55,582.0,3.0,0.03260727858927113,0.9778120252217106
5413,0.55,582.0,4.0,0.024556248254666006,0.9875101919746002
5414,0.55,582.0,5.0,0.016753729109799578,0.9932388051693856
5415,0.55,582.0,6.0,0.015551952552657226,0.9936160490800601
5416,0.55,582.0,7.0,0.01719737027483201,0.9902613846837964
5417,0.55,582.0,8.0,0.02656011212779761,0.966260914072208
5418,0.55,582.0,9.0,0.07107406108338421,0.6424981441203244
5419,0.55,582.0,10.0,0.8700045240150626,-98.95086107784822
5420,0.55,731.0,1.0,0.14958488646013116,0.5773792022641524
5421,0.55,731.0,2.0,0.06761509176172745,0.9151214056279324
5422,0.55,731.0,3.0,0.03457211095188616,0.9765792095404346
5423,0.55,731.0,4.0,0.02504079677378747,0.9871043412632275
5424,0.55,731.0,5.0,0.01668758888443807,0.9934622331256004
5425,0.55,731.0,6.0,0.017641547340937,0.991548774716781
5426,0.55,731.0,7.0,0.0181533608594417,0.9905190883898878
5427,0.55,731.0,8.0,0.025591477851293648,0.9732594025568169
5428,0.55,731.0,9.0,0.07174927779650905,0.6171855646741458
5429,0.55,731.0,10.0,0.869743387924269,-84.82910138176807
5430,0.55,249.0,1.0,0.14428092754122135,0.6030771052392669
5431,0.55,249.0,2.0,0.0669332285913304,0.913013015464599
5432,0.55,249.0,3.0,0.07138826819088462,0.8807079758378183
5433,0.55,249.0,4.0,0.023741081435734817,0.9876355722416602
5434,0.55,249.0,5.0,0.018576279217853646,0.9918966957036406
5435,0.55,249.0,6.0,0.013340113210420461,0.9956609580571502
5436,0.55,249.0,7.0,0.014654335588811058,0.9941142930844752
5437,0.55,249.0,8.0,0.028645527528286,0.9593668934702303
5438,0.55,249.0,9.0,0.09030911790707992,0.15153015917757273
5439,0.55,249.0,10.0,1.039434999950048,-107.1505543920321
5440,0.55,791.0,1.0,0.1548601479518226,0.5655484197119034
5441,0.55,791.0,2.0,0.06881190876167873,0.913778258201239
5442,0.55,791.0,3.0,0.041827334966491554,0.9645755949841247
5443,0.55,791.0,4.0,0.026611343579731404,0.9863815480534608
5444,0.55,791.0,5.0,0.019025212534691752,0.9918402890838744
5445,0.55,791.0,6.0,0.015836281004730293,0.9935242936873692
5446,0.55,791.0,7.0,0.01706149468856979,0.9924569485268342
5447,0.55,791.0,8.0,0.02652824306806257,0.9699018495321775
5448,0.55,791.0,9.0,0.0840879918844262,0.3327839971073252
5449,0.55,791.0,10.0,0.8137918637314823,-59.21338599798472
5450,0.55,35.0,1.0,0.1494378957226671,0.5750157884687855
5451,0.55,35.0,2.0,0.06572781658375466,0.917808681921386
5452,0.55,35.0,3.0,0.03378027708240766,0.9750605169756684
5453,0.55,35.0,4.0,0.025175350629415394,0.985202866937192
5454,0.55,35.0,5.0,0.017194257989498463,0.9921993713309233
5455,0.55,35.0,6.0,0.015616597356788432,0.9933437559119503
5456,0.55,35.0,7.0,0.014576041673872246,0.993393932803842
5457,0.55,35.0,8.0,0.022427695946402634,0.9800939033349904
5458,0.55,35.0,9.0,0.0656639565574207,0.7415768125840267
5459,0.55,35.0,10.0,0.6794975143108366,-66.56112141396959
5460,0.55,180.0,1.0,0.14570279934736755,0.5860003114032373
5461,0.55,180.0,2.0,0.06434561112211797,0.9189439962337874
5462,0.55,180.0,3.0,0.0331338168153945,0.976843664784705
5463,0.55,180.0,4.0,0.023572918541334188,0.9873832139260766
5464,0.55,180.0,5.0,0.017537818943811935,0.9927424420518587
5465,0.55,180.0,6.0,0.012996674892161478,0.9956713450599757
5466,0.55,180.0,7.0,0.014707190670478142,0.9935338850458688
5467,0.55,180.0,8.0,0.026200321750641777,0.9783584989934399
5468,0.55,180.0,9.0,0.057816659977594415,0.8141218302137625
5469,0.55,180.0,10.0,0.6111401654378659,-30.124786985608186
5470,0.55,510.0,1.0,0.15026600658034572,0.5708198726345987
5471,0.55,510.0,2.0,0.06518998264829047,0.9178891745857509
5472,0.55,510.0,3.0,0.03404106572310215,0.9751998681278707
5473,0.55,510.0,4.0,0.03370061301189708,0.972097991847278
5474,0.55,510.0,5.0,0.018514067996102838,0.9918341953171222
5475,0.55,510.0,6.0,0.017445946066058766,0.9923660014079838
5476,0.55,510.0,7.0,0.015674412775313843,0.9921610749240041
5477,0.55,510.0,8.0,0.024562631917621182,0.9732778729552924
5478,0.55,510.0,9.0,0.07203148090953311,0.7470663275601599
5479,0.55,510.0,10.0,0.8076519459488,-54.04982673936341
5480,0.55,593.0,1.0,0.14306250888115904,0.6146958091975463
5481,0.55,593.0,2.0,0.06812677178170319,0.9138225432547131
5482,0.55,593.0,3.0,0.03404405489353174,0.9769603715865335
5483,0.55,593.0,4.0,0.025026887778679455,0.9869440392036815
5484,0.55,593.0,5.0,0.022291493754347514,0.9880059600430069
5485,0.55,593.0,6.0,0.015115683963887459,0.993620597149686
5486,0.55,593.0,7.0,0.01679135318136169,0.9917297823512146
5487,0.55,593.0,8.0,0.02376124752742424,0.9799473573209739
5488,0.55,593.0,9.0,0.09792034100533573,0.19650282538923836
5489,0.55,593.0,10.0,0.8789338137824033,-63.806408517090375
5490,0.55,634.0,1.0,0.14264727880181594,0.5859604456986214
5491,0.55,634.0,2.0,0.06543548628919145,0.9125933333497313
5492,0.55,634.0,3.0,0.03658443973226516,0.9712589455129806
5493,0.55,634.0,4.0,0.02941224708015713,0.9786201480352581
5494,0.55,634.0,5.0,0.02817727475399975,0.9786153058957223
5495,0.55,634.0,6.0,0.01430171948526513,0.9939629877016135
5496,0.55,634.0,7.0,0.015893221953646782,0.9912860695425979
5497,0.55,634.0,8.0,0.020165741748315365,0.9841714389308498
5498,0.55,634.0,9.0,0.04966813016882876,0.8062840000633841
5499,0.55,634.0,10.0,0.5627063828390116,-38.376345932231786
5500,0.6,678.0,1.0,0.15570844774017886,0.5643229717191653
5501,0.6,678.0,2.0,0.06898570093761112,0.91092642297404
5502,0.6,678.0,3.0,0.035077270071774046,0.9754320914387901
5503,0.6,678.0,4.0,0.02457442187649578,0.986619147480672
5504,0.6,678.0,5.0,0.0176449144673607,0.9928720575305306
5505,0.6,678.0,6.0,0.015052793897798159,0.9943709236824783
5506,0.6,678.0,7.0,0.0142139036211482,0.9935517317652426
5507,0.6,678.0,8.0,0.030820385104592334,0.9647785434984275
5508,0.6,678.0,9.0,0.12223246788070648,0.02950005779676168
5509,0.6,678.0,10.0,0.29758745076348475,-7.319861372443292
5510,0.6,147.0,1.0,0.14311595282193232,0.597290177238615
5511,0.6,147.0,2.0,0.06558217815698078,0.9164098555385463
5512,0.6,147.0,3.0,0.033066137055696845,0.9771391657212842
5513,0.6,147.0,4.0,0.023441079436662682,0.98741382497307
5514,0.6,147.0,5.0,0.016338555856612633,0.993355064461335
5515,0.6,147.0,6.0,0.019186744955659498,0.9903228591893628
5516,0.6,147.0,7.0,0.015070259472715277,0.9932829854859485
5517,0.6,147.0,8.0,0.02576894006819506,0.9734410917852165
5518,0.6,147.0,9.0,0.09534119283262965,0.3637535595420769
5519,0.6,147.0,10.0,0.4023891595133438,-16.402724425554105
5520,0.6,561.0,1.0,0.14561895224395371,0.5879185548026558
5521,0.6,561.0,2.0,0.0648315945390873,0.9173294665608177
5522,0.6,561.0,3.0,0.042479519488661015,0.9588674866555896
5523,0.6,561.0,4.0,0.02478952971511304,0.9858055979398066
5524,0.6,561.0,5.0,0.016772493488512105,0.9925815531670226
5525,0.6,561.0,6.0,0.01344377103794815,0.9947825437579709
5526,0.6,561.0,7.0,0.017053188872811247,0.9872788491188832
5527,0.6,561.0,8.0,0.04446723377517137,0.8050777951820888
5528,0.6,561.0,9.0,0.12189829428093396,-0.12849330926953373
5529,0.6,561.0,10.0,0.6782719750739051,-52.69806025768467
5530,0.6,237.0,1.0,0.14838980614231334,0.5741493167236598
5531,0.6,237.0,2.0,0.06619279011690865,0.915093975498744
5532,0.6,237.0,3.0,0.033625498246010015,0.9751190960194119
5533,0.6,237.0,4.0,0.0246426825633136,0.9865143883915296
5534,0.6,237.0,5.0,0.017511714426032318,0.9928476577359349
5535,0.6,237.0,6.0,0.01480917090210539,0.9939611810520379
5536,0.6,237.0,7.0,0.017390863284160084,0.9859545118863554
5537,0.6,237.0,8.0,0.02774621335090959,0.9585300059640314
5538,0.6,237.0,9.0,0.13131085555424343,-0.47114002948926337
5539,0.6,237.0,10.0,0.2893984072279485,-7.835331758344802
5540,0.6,588.0,1.0,0.14654926629222687,0.5737815794982248
5541,0.6,588.0,2.0,0.06530897333242172,0.9169646127461497
5542,0.6,588.0,3.0,0.033659519904826296,0.9768270356817578
5543,0.6,588.0,4.0,0.023978935711894935,0.9877958983569631
5544,0.6,588.0,5.0,0.017055238409206266,0.9930366882780911
5545,0.6,588.0,6.0,0.014321826296390746,0.9941699588309166
5546,0.6,588.0,7.0,0.015463999524053057,0.9918989807044525
5547,0.6,588.0,8.0,0.02900925171532768,0.95913485330449
5548,0.6,588.0,9.0,0.14139662411326948,-0.36802642669750196
5549,0.6,588.0,10.0,0.4814834828251443,-29.005699295957346
5550,0.6,951.0,1.0,0.142761522537085,0.6019706849463571
5551,0.6,951.0,2.0,0.06695387021016823,0.9144380874837315
5552,0.6,951.0,3.0,0.04205544852187627,0.9590230714731008
5553,0.6,951.0,4.0,0.024347247924409423,0.9871405684873384
5554,0.6,951.0,5.0,0.017109859486364346,0.9925715624816601
5555,0.6,951.0,6.0,0.017127277180029953,0.9922402567844539
5556,0.6,951.0,7.0,0.025815694993294468,0.980189873215968
5557,0.6,951.0,8.0,0.04440924367126244,0.9252434113417367
5558,0.6,951.0,9.0,0.10994895319487873,0.1066056967466269
5559,0.6,951.0,10.0,0.6249664734433412,-28.852175924647867
5560,0.6,490.0,1.0,0.1523138638434756,0.5689841696245326
5561,0.6,490.0,2.0,0.06907771128142824,0.9108295986798558
5562,0.6,490.0,3.0,0.03891207083700709,0.9675259006426455
5563,0.6,490.0,4.0,0.026914638630671516,0.9841688831939878
5564,0.6,490.0,5.0,0.023225747007525523,0.9868506325769245
5565,0.6,490.0,6.0,0.017676986284894777,0.9923582891633095
5566,0.6,490.0,7.0,0.02448387893956047,0.9821206934739868
5567,0.6,490.0,8.0,0.03468910445215696,0.9381775111757455
5568,0.6,490.0,9.0,0.12115200954656521,0.23691052521806966
5569,0.6,490.0,10.0,0.6835562623198769,-49.52552530470595
5570,0.6,395.0,1.0,0.14593316980859303,0.5834820875138731
5571,0.6,395.0,2.0,0.06620761465608035,0.9135916021017796
5572,0.6,395.0,3.0,0.0513087323397224,0.9412974921279229
5573,0.6,395.0,4.0,0.025176940008035314,0.9858447433794335
5574,0.6,395.0,5.0,0.020027575243248528,0.9900257478176341
5575,0.6,395.0,6.0,0.026690170440311373,0.9815925003197387
5576,0.6,395.0,7.0,0.020638625034588912,0.9836572561785907
5577,0.6,395.0,8.0,0.03164144470431467,0.9263223371895132
5578,0.6,395.0,9.0,0.13010912105238082,-0.405043643118318
5579,0.6,395.0,10.0,0.734579836611258,-55.47371117059058
5580,0.6,877.0,1.0,0.14905549788104788,0.5690044866449933
5581,0.6,877.0,2.0,0.06758174130327976,0.9141291919663505
5582,0.6,877.0,3.0,0.03450018410286341,0.9755414769683376
5583,0.6,877.0,4.0,0.02705893706038033,0.9840334488107906
5584,0.6,877.0,5.0,0.020930534633404396,0.9892197620192601
5585,0.6,877.0,6.0,0.01610065541676244,0.992998859730304
5586,0.6,877.0,7.0,0.01953166709016122,0.9882135404048945
5587,0.6,877.0,8.0,0.02889213968386703,0.9629471481447033
5588,0.6,877.0,9.0,0.14828387928824832,-0.4860073507056226
5589,0.6,877.0,10.0,0.45654412411932027,-17.562747678094986
5590,0.6,297.0,1.0,0.1542771924378232,0.5794996396403199
5591,0.6,297.0,2.0,0.06832426919626658,0.9146028508692038
5592,0.6,297.0,3.0,0.03469697772231838,0.9757406345882883
5593,0.6,297.0,4.0,0.025599076850753133,0.9866768174701749
5594,0.6,297.0,5.0,0.0183181766804675,0.9926977469280733
5595,0.6,297.0,6.0,0.015059933160058476,0.9942946338304375
5596,0.6,297.0,7.0,0.019374517785051212,0.9872009444119102
5597,0.6,297.0,8.0,0.03294445260841347,0.9423260683720058
5598,0.6,297.0,9.0,0.17000303283786272,-0.7132059473468828
5599,0.6,297.0,10.0,0.4591636453136196,-14.471556617071958
5600,0.6,721.0,1.0,0.14376994246006083,0.5770141487051419
5601,0.6,721.0,2.0,0.06683885904165891,0.9107260002053882
5602,0.6,721.0,3.0,0.034135579032135495,0.9749176445084251
5603,0.6,721.0,4.0,0.024209079233083214,0.9870458827087778
5604,0.6,721.0,5.0,0.01662472999890836,0.99310533228901
5605,0.6,721.0,6.0,0.017614967239818667,0.9916359390707589
5606,0.6,721.0,7.0,0.013044540885884444,0.9948184799092247
5607,0.6,721.0,8.0,0.021657470197834205,0.980793873291764
5608,0.6,721.0,9.0,0.10138114603192558,0.310258109842129
5609,0.6,721.0,10.0,0.4513808218381332,-21.842331241214477
5610,0.6,711.0,1.0,0.15199566811562168,0.5737227519566105
5611,0.6,711.0,2.0,0.06574521366546807,0.9180575808759666
5612,0.6,711.0,3.0,0.033534913274596,0.9767984638336907
5613,0.6,711.0,4.0,0.02513608642965736,0.985950019501957
5614,0.6,711.0,5.0,0.01663428070708586,0.9935800139500713
5615,0.6,711.0,6.0,0.015523789809736337,0.9934882713816066
5616,0.6,711.0,7.0,0.017386280379206365,0.9893585152606594
5617,0.6,711.0,8.0,0.03656023236771653,0.9200535126423577
5618,0.6,711.0,9.0,0.10061109655690267,0.12689339705619174
5619,0.6,711.0,10.0,0.3763351856695608,-12.828106300787516
5620,0.6,985.0,1.0,0.1441720665098455,0.5904755740992378
5621,0.6,985.0,2.0,0.06689934517830484,0.9127040126668967
5622,0.6,985.0,3.0,0.03206647816008603,0.9759315888657446
5623,0.6,985.0,4.0,0.02371746987814494,0.986231309712421
5624,0.6,985.0,5.0,0.02158641077416187,0.9881390474517573
5625,0.6,985.0,6.0,0.03046553774488046,0.9719589300231374
5626,0.6,985.0,7.0,0.021029000322690963,0.9826402366411136
5627,0.6,985.0,8.0,0.02771227009469155,0.9635664450102158
5628,0.6,985.0,9.0,0.15165532987308974,-0.8161017981844882
5629,0.6,985.0,10.0,0.4427257623894883,-29.962859422836907
5630,0.6,171.0,1.0,0.15347905111855417,0.5826236160156065
5631,0.6,171.0,2.0,0.06834834092802951,0.9131960585997659
5632,0.6,171.0,3.0,0.03427639581966263,0.9763806699801265
5633,0.6,171.0,4.0,0.024898713838684597,0.9866133906086669
5634,0.6,171.0,5.0,0.017653137553456873,0.9927812835011508
5635,0.6,171.0,6.0,0.01543227793127599,0.9941442025417947
5636,0.6,171.0,7.0,0.017784771461186316,0.9914748238600223
5637,0.6,171.0,8.0,0.034810419214957936,0.9480863101487647
5638,0.6,171.0,9.0,0.1387142686791017,-0.26294986966214573
5639,0.6,171.0,10.0,0.8196580364088635,-54.23336476361323
5640,0.6,75.0,1.0,0.1449137264628833,0.5810596622628121
5641,0.6,75.0,2.0,0.06782948697796957,0.9085394903221375
5642,0.6,75.0,3.0,0.03818793160572497,0.96704861342651
5643,0.6,75.0,4.0,0.028121278072432424,0.9815838240972073
5644,0.6,75.0,5.0,0.017392291867458377,0.9914554379297853
5645,0.6,75.0,6.0,0.016237191892112757,0.9913901952355317
5646,0.6,75.0,7.0,0.019052990173007957,0.9818610485032713
5647,0.6,75.0,8.0,0.031140902599533306,0.9372512279242797
5648,0.6,75.0,9.0,0.11972888797911715,-0.22096395526947443
5649,0.6,75.0,10.0,0.5030078774201941,-30.001859404714278
5650,0.6,16.0,1.0,0.14855398173746454,0.5951426795657808
5651,0.6,16.0,2.0,0.06779029522522417,0.9153682741132967
5652,0.6,16.0,3.0,0.033310077886777374,0.9772157196275729
5653,0.6,16.0,4.0,0.027052655925346326,0.9839205404626277
5654,0.6,16.0,5.0,0.017840856317235292,0.9925314445290602
5655,0.6,16.0,6.0,0.015537067845289399,0.993549982809
5656,0.6,16.0,7.0,0.01709401769709505,0.9906879233226783
5657,0.6,16.0,8.0,0.03202590644567989,0.955897763651522
5658,0.6,16.0,9.0,0.1342965249024469,-0.35536288792229076
5659,0.6,16.0,10.0,0.3896446131388937,-10.483386040503673
5660,0.6,669.0,1.0,0.14538518152942875,0.5719425871474442
5661,0.6,669.0,2.0,0.06543051228394159,0.9154992998787481
5662,0.6,669.0,3.0,0.032065864839275676,0.9784796333928087
5663,0.6,669.0,4.0,0.023585596868613834,0.988070315801929
5664,0.6,669.0,5.0,0.017588440995767094,0.9925191475618407
5665,0.6,669.0,6.0,0.013962782874437427,0.9944666753823352
5666,0.6,669.0,7.0,0.017223498685898942,0.9878915140703356
5667,0.6,669.0,8.0,0.030638177046960115,0.9376102219783743
5668,0.6,669.0,9.0,0.14955116276579244,-1.511471643721905
5669,0.6,669.0,10.0,0.42869844797900347,-19.860611353670652
5670,0.6,530.0,1.0,0.14936893730274609,0.5864122509986158
5671,0.6,530.0,2.0,0.06722380197185707,0.9162611083218346
5672,0.6,530.0,3.0,0.03253041003388458,0.977759954704565
5673,0.6,530.0,4.0,0.024204796931224862,0.987155287365323
5674,0.6,530.0,5.0,0.03866962313192314,0.962440052414553
5675,0.6,530.0,6.0,0.028169608318085047,0.9769245320541061
5676,0.6,530.0,7.0,0.03574519756668299,0.9559838133711993
5677,0.6,530.0,8.0,0.03204131861646001,0.9339061350447984
5678,0.6,530.0,9.0,0.19576931589435426,-3.081289437678744
5679,0.6,530.0,10.0,0.6065683333697343,-37.596912197040524
5680,0.6,999.0,1.0,0.1505427475204835,0.5741932158330741
5681,0.6,999.0,2.0,0.06716381913505455,0.9125202797808695
5682,0.6,999.0,3.0,0.03325490115715614,0.9770327469838068
5683,0.6,999.0,4.0,0.02387906305914869,0.9875580054592333
5684,0.6,999.0,5.0,0.01742683820639499,0.9928279335648097
5685,0.6,999.0,6.0,0.014330342233893824,0.9945111375625639
5686,0.6,999.0,7.0,0.019517267779429845,0.988393235267544
5687,0.6,999.0,8.0,0.026926868706868196,0.9677868001794219
5688,0.6,999.0,9.0,0.12283940678947118,0.06509414096371968
5689,0.6,999.0,10.0,0.39642372661265846,-11.768752392309452
5690,0.6,794.0,1.0,0.1486387838613426,0.5612133951564628
5691,0.6,794.0,2.0,0.06618620594319428,0.9135270565603938
5692,0.6,794.0,3.0,0.08159156724078302,0.8479571285525533
5693,0.6,794.0,4.0,0.026070198803252547,0.9840881151502535
5694,0.6,794.0,5.0,0.01920380608475368,0.9908041955322985
5695,0.6,794.0,6.0,0.01469696370955422,0.9935980715644782
5696,0.6,794.0,7.0,0.016971039055150103,0.9900175856803239
5697,0.6,794.0,8.0,0.023253598887779968,0.9735666579950303
5698,0.6,794.0,9.0,0.09238061021609262,0.12308479781420512
5699,0.6,794.0,10.0,0.4921805822060186,-54.78661083265196
5700,0.6,936.0,1.0,0.14234324142141647,0.5855603230015669
5701,0.6,936.0,2.0,0.06421601477519052,0.9140667766269268
5702,0.6,936.0,3.0,0.0367595656797312,0.9657612701567816
5703,0.6,936.0,4.0,0.024191280052004018,0.9853113953303639
5704,0.6,936.0,5.0,0.016922181894350956,0.9922887873488851
5705,0.6,936.0,6.0,0.013886859535251404,0.9945337183235861
5706,0.6,936.0,7.0,0.017833920761503454,0.9892808409494612
5707,0.6,936.0,8.0,0.03150013850498088,0.9504418050506022
5708,0.6,936.0,9.0,0.10320226840190583,0.19933087129439098
5709,0.6,936.0,10.0,0.39601357914614616,-16.194919595382345
5710,0.6,111.0,1.0,0.1554562734754075,0.5711846786141278
5711,0.6,111.0,2.0,0.06767094701052907,0.9137336036283574
5712,0.6,111.0,3.0,0.0338208799324273,0.9767121549119508
5713,0.6,111.0,4.0,0.023533114329693024,0.9879498755657141
5714,0.6,111.0,5.0,0.0166972082788175,0.9930978224751035
5715,0.6,111.0,6.0,0.0153595587982933,0.9936738121396236
5716,0.6,111.0,7.0,0.017541030152773238,0.9904664006535187
5717,0.6,111.0,8.0,0.03127762820488271,0.9458284641349907
5718,0.6,111.0,9.0,0.14107129398940182,-0.7666199651019063
5719,0.6,111.0,10.0,0.5319865153056323,-16.952280098802305
5720,0.6,816.0,1.0,0.14314966657158276,0.6073103918461602
5721,0.6,816.0,2.0,0.06711283048219752,0.912143440496258
5722,0.6,816.0,3.0,0.033698229234779685,0.9775121105146406
5723,0.6,816.0,4.0,0.024185671991029098,0.9879739224151691
5724,0.6,816.0,5.0,0.016640620204881447,0.993783387660469
5725,0.6,816.0,6.0,0.014302591821510028,0.994897644735639
5726,0.6,816.0,7.0,0.01583257949405427,0.9926991857850584
5727,0.6,816.0,8.0,0.028423355256604776,0.9662833175827229
5728,0.6,816.0,9.0,0.13523541158957886,-0.6408736629031013
5729,0.6,816.0,10.0,0.5149326371706184,-13.992240394655994
5730,0.6,968.0,1.0,0.1541861061368675,0.5786094535899685
5731,0.6,968.0,2.0,0.06737050339760323,0.9171313735101105
5732,0.6,968.0,3.0,0.06897398097881183,0.9080401045145493
5733,0.6,968.0,4.0,0.024732942031584184,0.9870147069864122
5734,0.6,968.0,5.0,0.01820785195613591,0.9926283614236653
5735,0.6,968.0,6.0,0.016449018474299488,0.9933376903724126
5736,0.6,968.0,7.0,0.018538838616756877,0.9903372671100189
5737,0.6,968.0,8.0,0.026994586552590998,0.9730516224738383
5738,0.6,968.0,9.0,0.14491397183677912,-0.5965761338527618
5739,0.6,968.0,10.0,0.39041716523370784,-12.759311744653024
5740,0.6,48.0,1.0,0.14479171927703297,0.5778822250695739
5741,0.6,48.0,2.0,0.0647721226708325,0.9160138536727077
5742,0.6,48.0,3.0,0.031890976925672256,0.977878492230104
5743,0.6,48.0,4.0,0.02349553017593063,0.9865927622285285
5744,0.6,48.0,5.0,0.01638190522833887,0.9931606627968761
5745,0.6,48.0,6.0,0.013800397120275854,0.9945540431727082
5746,0.6,48.0,7.0,0.01530413403514048,0.9906996587548519
5747,0.6,48.0,8.0,0.027485783117382572,0.9644382675039206
5748,0.6,48.0,9.0,0.13630138377995776,-0.22800591720558683
5749,0.6,48.0,10.0,0.5089420511058804,-30.18238986428015
5750,0.6,986.0,1.0,0.14666053577303637,0.5863742994636012
5751,0.6,986.0,2.0,0.06677685388570437,0.9155406754885547
5752,0.6,986.0,3.0,0.03376444310587369,0.9776045107656046
5753,0.6,986.0,4.0,0.024749750163052166,0.9876898835293789
5754,0.6,986.0,5.0,0.017795219897904925,0.992683480675919
5755,0.6,986.0,6.0,0.014895372651440144,0.9942103818384693
5756,0.6,986.0,7.0,0.016314618558327734,0.9921492239792973
5757,0.6,986.0,8.0,0.02346241674441334,0.9760479098299638
5758,0.6,986.0,9.0,0.10019897749250464,0.16929439294860893
5759,0.6,986.0,10.0,0.6332590811920147,-37.462378578643595
5760,0.6,829.0,1.0,0.14758860771588464,0.5886264387384273
5761,0.6,829.0,2.0,0.0655051542759209,0.9182652751946508
5762,0.6,829.0,3.0,0.0336090123094053,0.9771938219172922
5763,0.6,829.0,4.0,0.02511607282086912,0.9865965678809359
5764,0.6,829.0,5.0,0.01741069076659774,0.9929034600155086
5765,0.6,829.0,6.0,0.014674120863234986,0.9944317858175711
5766,0.6,829.0,7.0,0.02857825446799484,0.9674973523090309
5767,0.6,829.0,8.0,0.040489561903954835,0.9289404842955791
5768,0.6,829.0,9.0,0.12346245781059723,-0.003251496713656321
5769,0.6,829.0,10.0,0.44905771265314426,-15.174606065032222
5770,0.6,996.0,1.0,0.1433136409360839,0.6000187649887228
5771,0.6,996.0,2.0,0.06472901781209209,0.9173795323963949
5772,0.6,996.0,3.0,0.03231209547040041,0.9786168172746257
5773,0.6,996.0,4.0,0.02415711063556322,0.9871799902250101
5774,0.6,996.0,5.0,0.016253267180372906,0.9936334142671306
5775,0.6,996.0,6.0,0.038575559186903356,0.9554902099637008
5776,0.6,996.0,7.0,0.014836678022461013,0.9933620971460684
5777,0.6,996.0,8.0,0.026908442738399645,0.9713715414278743
5778,0.6,996.0,9.0,0.1422117410996294,-0.24708734836367374
5779,0.6,996.0,10.0,0.4721924473939729,-27.130878597435245
5780,0.6,272.0,1.0,0.14675254512225896,0.5829461188463425
5781,0.6,272.0,2.0,0.06639061065164603,0.9130267103330248
5782,0.6,272.0,3.0,0.033079249192542216,0.9767601527223747
5783,0.6,272.0,4.0,0.024131675485481046,0.9870181076721464
5784,0.6,272.0,5.0,0.016610898452196557,0.9930863898950058
5785,0.6,272.0,6.0,0.014250459097215118,0.9944704638327871
5786,0.6,272.0,7.0,0.016862844457002323,0.98932972342107
5787,0.6,272.0,8.0,0.03136283155610486,0.9461425701622919
5788,0.6,272.0,9.0,0.11410588278488883,-0.2339732060530375
5789,0.6,272.0,10.0,0.4264091315341447,-11.155801664691571
5790,0.6,759.0,1.0,0.14580460683805896,0.5899447844208888
5791,0.6,759.0,2.0,0.06498851525107929,0.9199304782134348
5792,0.6,759.0,3.0,0.0388451540893449,0.9672015408991677
5793,0.6,759.0,4.0,0.024709692570348996,0.9873303493909589
5794,0.6,759.0,5.0,0.016632663928975968,0.9936213355769545
5795,0.6,759.0,6.0,0.013729098464378088,0.9948186380138843
5796,0.6,759.0,7.0,0.019613165481057564,0.9873344084582899
5797,0.6,759.0,8.0,0.035817430751531466,0.9000205961817433
5798,0.6,759.0,9.0,0.12076794279928504,-0.3119651116326847
5799,0.6,759.0,10.0,0.4429051628558808,-28.891927524253735
5800,0.6,390.0,1.0,0.15264435987631644,0.5517447108587773
5801,0.6,390.0,2.0,0.06748602151013547,0.9119878794350494
5802,0.6,390.0,3.0,0.03269137987060414,0.9761725778907709
5803,0.6,390.0,4.0,0.02348482443389628,0.9869275058836805
5804,0.6,390.0,5.0,0.017454225911974455,0.9924013105071553
5805,0.6,390.0,6.0,0.014047184064235019,0.9946844043829085
5806,0.6,390.0,7.0,0.017471903235760294,0.9883417570440565
5807,0.6,390.0,8.0,0.030066714559719085,0.9435175071237505
5808,0.6,390.0,9.0,0.11360444113745143,0.058929232592302205
5809,0.6,390.0,10.0,0.4710616504556138,-13.843214395504459
5810,0.6,930.0,1.0,0.14947955452893794,0.5567128682753617
5811,0.6,930.0,2.0,0.06593900853975891,0.9112910719200559
5812,0.6,930.0,3.0,0.03405902994664079,0.97301232014899
5813,0.6,930.0,4.0,0.027665657069171998,0.9823374234394583
5814,0.6,930.0,5.0,0.016945997388687378,0.9925037076889537
5815,0.6,930.0,6.0,0.016756343328432604,0.9920817326044424
5816,0.6,930.0,7.0,0.01848389393508827,0.9877601847704618
5817,0.6,930.0,8.0,0.030577314139227447,0.949505296772787
5818,0.6,930.0,9.0,0.09685682968701313,0.23830268083390937
