,ratio,rndint,mape,r2
230,0.25,390.0,0.16028252433157925,0.5412617202316876
231,0.25,930.0,0.15002637281798242,0.5722105709316905
232,0.25,633.0,0.1483292978674618,0.530168526446823
233,0.25,928.0,0.1469365343348073,0.5960426725007284
234,0.25,854.0,0.15001678639479246,0.5715204028724191
235,0.25,554.0,0.14870201394993526,0.5597158607949293
236,0.25,562.0,0.14919108988035873,0.5574367640989988
237,0.25,78.0,0.14595249986913106,0.5847103995866108
238,0.25,222.0,0.14616689690756307,0.5788904553707737
239,0.25,294.0,0.1524674449371186,0.5580704056730104
240,0.25,725.0,0.14497240498103425,0.5939799088480328
241,0.25,582.0,0.1500686986968705,0.5836906071809248
242,0.25,731.0,0.14787827850474794,0.5758931295418399
243,0.25,249.0,0.14497310244267314,0.62126254088184
244,0.25,791.0,0.15426778617046846,0.5687100669128208
245,0.25,35.0,0.15384185524125582,0.5669217841616323
246,0.25,180.0,0.1463397208903488,0.5768878745407806
247,0.25,510.0,0.1511227428200037,0.5714022496467343
248,0.25,593.0,0.14730911700168955,0.6238565421795148
249,0.25,634.0,0.14400441912071119,0.5977729461795469
250,0.3,678.0,0.15520975691967195,0.5331419859342512
251,0.3,147.0,0.1377439742233378,0.6077412853392052
252,0.3,561.0,0.14379139037940056,0.5894801243014587
253,0.3,237.0,0.149034597374891,0.558704488045918
254,0.3,588.0,0.14873419920750733,0.5745017451409291
255,0.3,951.0,0.13846405518427846,0.6439640013722867
256,0.3,490.0,0.15172448433265134,0.5676395721730529
257,0.3,395.0,0.1398733913907184,0.6049056275019898
258,0.3,877.0,0.15378565292437663,0.5807057171695915
259,0.3,297.0,0.1514856349998687,0.5791403570135838
260,0.3,721.0,0.14299172752638473,0.5783425025214093
261,0.3,711.0,0.14793955560286848,0.5917170370548699
262,0.3,985.0,0.1456288045826686,0.5808807818729624
263,0.3,171.0,0.15576468461378942,0.5737161875413942
264,0.3,75.0,0.14968821268838575,0.5662038658791073
265,0.3,16.0,0.1503849594876439,0.5813149642253801
266,0.3,669.0,0.1315470827391806,0.6017738591962241
267,0.3,530.0,0.14841242190569548,0.5946677316163003
268,0.3,999.0,0.14847887957340808,0.5748130602643027
269,0.3,794.0,0.1503960219353715,0.5738867596171462
270,0.3,936.0,0.1423917272457014,0.5926877665099332
271,0.3,111.0,0.15356768376102514,0.5794590983140522
